,ds,y,pos_attr_y,neg_attr_y,sine_spiky_a,pos_attr_sine_spiky_a,neg_attr_sine_spiky_a,sine_spiky_b,pos_attr_sine_spiky_b,neg_attr_sine_spiky_b
0,80058,-0.7359056,0.0,2.6074193e-07,-0.7359056,3.2510414e-08,0.0,-0.7359056,0.0,2.989156e-08
1,80059,-0.12520604,2.401612e-08,0.0,-0.12520604,1.46881725e-08,0.0,-0.12520604,3.0067294e-08,0.0
2,80060,0.49774978,0.0,9.722371e-09,0.49774978,0.0,2.3055566e-08,0.49774978,4.288208e-08,0.0
3,80061,1.0719814,4.855368e-08,0.0,1.0719814,1.2911562e-07,0.0,1.0719814,1.2430206e-07,0.0
4,80062,1.541278,0.0,5.4674945e-08,1.541278,1.6763971e-07,0.0,1.541278,0.0,1.1027461e-07
5,80063,1.8597006,1.01638385e-07,0.0,1.8597006,3.4220773e-07,0.0,1.8597006,5.1301686e-07,0.0
6,80064,1.996079,2.2058199e-08,0.0,-3.003921,0.0,7.6697853e-07,1.996079,4.887214e-07,0.0
7,80065,1.9370635,0.0,3.359473e-08,1.9370635,2.8899157e-07,0.0,1.9370635,3.6517942e-08,0.0
8,80066,1.6884309,8.519788e-08,0.0,1.6884309,1.9316607e-08,0.0,1.6884309,0.0,2.5131923e-08
9,80067,1.2745197,1.302657e-07,0.0,1.2745197,2.859213e-08,0.0,1.2745197,5.7715505e-07,0.0
10,80068,0.7358472,0.0,3.0874133e-08,0.7358472,0.0,8.560742e-11,0.7358472,1.3046478e-07,0.0
11,80069,0.12514333,0.0,2.7861145e-08,0.12514333,1.0450074e-08,0.0,0.12514333,1.26698225e-08,0.0
12,80070,-0.49781063,1.6154185e-07,0.0,-0.49781063,0.0,4.710705e-10,-0.49781063,0.0,4.7013884e-08
13,80071,-1.0720345,1.7599763e-07,0.0,-1.0720345,0.0,3.4363825e-07,-1.0720345,0.0,1.2090328e-07
14,80072,-1.541318,1.1887962e-07,0.0,-1.541318,0.0,5.8700106e-08,-1.541318,0.0,5.456806e-08
15,80073,-1.8597236,0.0,4.3144092e-07,-1.8597236,0.0,3.2763654e-07,-1.8597236,0.0,4.5564343e-07
16,80074,-1.9960829,0.0,1.1010178e-06,-1.9960829,0.0,1.3748625e-07,-1.9960829,1.2548738e-07,0.0
17,80075,-1.9370478,0.0,5.779524e-07,-1.9370478,0.0,6.22615e-07,-1.9370478,0.0,7.149224e-08
18,80076,-1.6883973,0.0,2.6573088e-07,-1.6883973,0.0,3.464456e-07,-1.6883973,0.0,1.10460896e-07
19,80077,-1.2744713,0.0,5.996801e-08,-1.2744713,0.0,1.662965e-07,-1.2744713,2.9508909e-08,0.0
20,80078,-0.7357887,0.0,2.313289e-07,-0.7357887,5.785256e-08,0.0,-0.7357887,0.0,2.0736414e-07
21,80079,-0.12508062,1.9337396e-08,0.0,-0.12508062,1.8770843e-09,0.0,-0.12508062,0.0,2.2782181e-08
22,80080,0.4978715,5.834228e-08,0.0,0.4978715,0.0,1.98056e-08,0.4978715,6.124021e-08,0.0
