,ds,y,pos_attr_y,neg_attr_y,sine_spiky_a,pos_attr_sine_spiky_a,neg_attr_sine_spiky_a,sine_spiky_b,pos_attr_sine_spiky_b,neg_attr_sine_spiky_b
0,80058,-0.7359056,0.0,9.268893e-12,-0.7359056,9.093327e-12,0.0,-0.7359056,3.3389858e-12,0.0
1,80059,-0.12520604,7.1577228e-12,0.0,-0.12520604,4.7659368e-12,0.0,-0.12520604,1.7399817e-12,0.0
2,80060,0.49774978,0.0,1.1542875e-11,0.49774978,0.0,3.1243955e-11,0.49774978,0.0,1.6210925e-11
3,80061,1.0719814,1.9565646e-11,0.0,1.0719814,0.0,1.5798718e-11,1.0719814,5.8514257e-12,0.0
4,80062,1.541278,0.0,2.6729563e-11,1.541278,8.109151e-12,0.0,1.541278,0.0,2.9576664e-11
5,80063,1.8597006,1.1448688e-11,0.0,1.8597006,0.0,6.1407194e-12,1.8597006,5.224919e-11,0.0
6,80064,1.996079,3.4707812e-12,0.0,-3.003921,0.0,1.8190308e-10,1.996079,1.6517152e-10,0.0
7,80065,1.9370635,1.17902155e-11,0.0,1.9370635,4.7994445e-11,0.0,1.9370635,0.0,6.1030715e-11
8,80066,1.6884309,1.0485659e-11,0.0,1.6884309,0.0,2.3691538e-11,1.6884309,0.0,5.3993168e-11
9,80067,1.2745197,9.032403e-12,0.0,1.2745197,0.0,7.8477495e-11,1.2745197,3.237132e-11,0.0
10,80068,0.7358472,0.0,2.2551436e-11,0.7358472,0.0,2.3453737e-11,0.7358472,2.7398353e-11,0.0
11,80069,0.12514333,0.0,2.3124256e-12,0.12514333,0.0,1.2896226e-12,0.12514333,0.0,3.2370352e-12
12,80070,-0.49781063,2.7892218e-11,0.0,-0.49781063,4.3822568e-13,0.0,-0.49781063,0.0,1.2876104e-11
13,80071,-1.0720345,0.0,2.5170371e-12,-1.0720345,0.0,9.174298e-11,-1.0720345,3.7045585e-11,0.0
14,80072,-1.541318,0.0,4.174183e-11,-1.541318,0.0,7.888582e-11,-1.541318,5.6496835e-11,0.0
15,80073,-1.8597236,0.0,1.9006498e-10,-1.8597236,0.0,8.584618e-11,-1.8597236,0.0,2.2132398e-11
16,80074,-1.9960829,0.0,3.031632e-10,-1.9960829,4.082866e-11,0.0,-1.9960829,1.1228603e-11,0.0
17,80075,-1.9370478,0.0,8.587239e-11,-1.9370478,2.2863917e-11,0.0,-1.9370478,0.0,2.1839114e-11
18,80076,-1.6883973,4.4775177e-11,0.0,-1.6883973,0.0,9.3246674e-11,-1.6883973,0.0,6.703529e-11
19,80077,-1.2744713,1.5624075e-11,0.0,-1.2744713,0.0,3.6628353e-11,-1.2744713,0.0,2.5223885e-11
20,80078,-0.7357887,0.0,2.0228982e-11,-0.7357887,0.0,1.979068e-12,-0.7357887,0.0,5.5784717e-13
21,80079,-0.12508062,8.031924e-12,0.0,-0.12508062,7.286544e-12,0.0,-0.12508062,2.8977354e-12,0.0
22,80080,0.4978715,5.0172353e-12,0.0,0.4978715,0.0,2.1481211e-11,0.4978715,0.0,2.0314745e-11
23,80081,1.0720875,1.5192688e-12,0.0,1.0720875,0.0,1.1094355e-11,1.0720875,1.7968679e-11,0.0
24,80082,1.5413581,0.0,5.938649e-12,1.5413581,3.2627945e-11,0.0,1.5413581,0.0,7.503027e-12
25,80083,1.8597467,1.9985864e-11,0.0,1.8597467,3.9877206e-11,0.0,1.8597467,2.7119373e-11,0.0
26,80084,1.9960868,2.8797194e-11,0.0,1.9960868,1.15762185e-10,0.0,1.9960868,1.6291075e-10,0.0
27,80085,1.9370322,1.7490817e-12,0.0,1.9370322,0.0,7.1478778e-12,1.9370322,0.0,3.066183e-11
28,80086,1.6883636,0.0,2.9156195e-11,1.6883636,0.0,1.12643984e-10,1.6883636,0.0,1.9752377e-11
29,80087,1.2744229,1.0,0.0,1.2744229,3.5089054e-09,0.0,1.2744229,0.0,2.6384698e-11
30,80088,0.7357303,0.0,2.9120383e-11,0.7357303,0.0,3.1698477e-11,0.7357303,1.1489747e-11,0.0
31,80089,0.12501791,0.0,2.4277184e-12,0.12501791,0.0,3.450362e-12,0.12501791,0.0,2.755974e-12
32,80090,-0.49793234,2.4027613e-11,0.0,-0.49793234,0.0,3.0099732e-11,-0.49793234,0.0,1.1442179e-11
33,80091,-1.0721406,0.0,1.4762051e-11,-1.0721406,1.8138565e-11,0.0,-1.0721406,0.0,1.785982e-11
34,80092,-1.541398,0.0,2.7801515e-11,-1.541398,0.0,2.3224095e-11,-1.541398,0.0,3.5465082e-11
35,80093,-1.8597698,0.0,1.8939625e-10,-1.8597698,0.0,7.713732e-11,-1.8597698,0.0,2.7273723e-11
36,80094,-1.9960908,0.0,2.0523604e-10,-1.9960908,0.0,1.3416425e-10,-1.9960908,0.0,4.6945076e-11
37,80095,-1.9370165,0.0,9.308987e-11,-1.9370165,0.0,1.1547356e-10,-1.9370165,0.0,1.2447222e-10
38,80096,-1.6883298,0.0,1.9864718e-12,-1.6883298,0.0,1.6044768e-11,-1.6883298,0.0,7.557674e-11
39,80097,-1.2743745,8.427739e-11,0.0,-1.2743745,1.6700568e-11,0.0,-1.2743745,1.9521065e-09,0.0
40,80098,-0.7356719,6.3355154e-11,0.0,-0.7356719,0.0,1.5138965e-11,-0.7356719,2.3000723e-11,0.0
41,80099,-0.1249552,5.1085633e-12,0.0,-0.1249552,1.2078708e-12,0.0,-0.1249552,7.066576e-12,0.0
42,80100,0.4979932,0.0,1.8983225e-11,0.4979932,0.0,2.2498737e-11,0.4979932,0.0,1.6194277e-11
43,80101,-3.3175178,6.7969144e-11,0.0,1.0721936,0.0,4.0725638e-11,1.0721936,0.0,2.9974447e-11
44,80102,2.4533055,0.0,1.9400917e-11,1.5414381,0.0,3.152772e-11,1.5414381,0.0,1.7239958e-11
45,80103,3.7805083,0.0,1.16971545e-11,1.859793,0.0,6.5776395e-12,1.859793,3.474774e-11,0.0
46,80104,1.0749108,0.0,2.0890784e-11,1.9960947,1.4951415e-10,0.0,1.9960947,1.2457407e-10,0.0
47,80105,-0.78283393,2.3973334e-11,0.0,1.9370009,0.0,7.680843e-11,1.9370009,0.0,2.4111543e-11
48,80106,5.086924,2.771482e-11,0.0,1.6882962,0.0,7.0325086e-11,1.6882962,0.0,9.7855106e-11
49,80107,3.6084764,0.0,9.6055455e-11,1.274326,0.0,2.3085102e-11,1.274326,0.0,6.0953236e-11
50,80108,0.73561347,0.0,4.1247412e-11,0.73561347,0.0,1.5779445e-11,0.73561347,1.9529265e-11,0.0
51,80109,0.124892496,0.0,4.734683e-12,0.124892496,0.0,3.2544423e-12,0.124892496,2.1340373e-12,0.0
52,80110,-0.49805406,2.0622226e-11,0.0,-0.49805406,0.0,1.9596812e-11,-0.49805406,1.1826171e-11,0.0
53,80111,-1.0722467,0.0,8.995286e-12,-1.0722467,0.0,9.522086e-11,-1.0722467,0.0,1.0163995e-10
54,80112,-1.5414782,0.0,5.110266e-11,-1.5414782,0.0,2.0538121e-10,-1.5414782,0.0,1.7975939e-10
55,80113,-1.8598161,0.0,2.4571034e-10,-1.8598161,0.0,2.2806736e-10,-1.8598161,0.0,2.9042316e-10
56,80114,-1.9960986,0.0,1.6429877e-10,-1.9960986,0.0,2.1683177e-10,-1.9960986,0.0,1.5185682e-10
57,80115,-1.9369853,0.0,6.218864e-11,-1.9369853,0.0,1.4727815e-10,-1.9369853,0.0,1.8427561e-10
58,80116,-1.6882625,0.0,2.6075187e-11,-1.6882625,0.0,2.4414007e-10,-1.6882625,0.0,3.6761744e-10
59,80117,-1.2742776,0.0,1.9315322e-11,-1.2742776,0.0,1.362759e-10,-1.2742776,0.0,1.448225e-10
60,80118,-0.735555,7.98033e-12,0.0,-0.735555,0.0,7.629781e-11,-0.735555,0.0,4.5407955e-11
61,80119,-0.124829784,4.3365493e-12,0.0,-0.124829784,1.8351809e-13,0.0,-0.124829784,5.1865413e-12,0.0
62,80120,0.4981149,0.0,4.8555773e-12,0.4981149,0.0,4.0605398e-11,0.4981149,0.0,3.393794e-11
63,80121,1.0722997,0.0,1.7572908e-11,1.0722997,0.0,7.628834e-11,1.0722997,0.0,3.068113e-11
64,80122,1.5415182,0.0,3.7572258e-11,1.5415182,9.3082306e-11,0.0,1.5415182,1.4651211e-12,0.0
65,80123,1.8598392,0.0,1.8031623e-11,1.8598392,2.653951e-10,0.0,1.8598392,2.0673407e-10,0.0
66,80124,1.9961026,0.0,4.4470292e-11,-3.0038974,0.0,1.0432087e-09,1.9961026,5.7446403e-10,0.0
67,80125,1.9369696,5.1484164e-12,0.0,1.9369696,3.8531806e-10,0.0,1.9369696,3.7151449e-10,0.0
68,80126,1.6882288,0.0,4.2570097e-11,1.6882288,0.0,1.2630393e-13,1.6882288,4.4131993e-11,0.0
69,80127,1.2742292,3.0894096e-12,0.0,1.2742292,7.672722e-12,0.0,1.2742292,0.0,3.8128865e-11
70,80128,0.7354966,0.0,1.8572718e-11,0.7354966,0.0,5.2633342e-11,0.7354966,0.0,7.150442e-12
71,80129,0.12476707,3.0484573e-12,0.0,0.12476707,0.0,6.3619487e-13,0.12476707,0.0,2.6294418e-12
72,80130,-0.49817577,3.083181e-11,0.0,-0.49817577,0.0,1.0054733e-11,-0.49817577,2.943033e-11,0.0
73,80131,-1.0723528,3.5401723e-11,0.0,-1.0723528,3.1655123e-11,0.0,-1.0723528,1.9710221e-11,0.0
74,80132,-1.5415583,0.0,5.3470683e-11,-1.5415583,9.313238e-12,0.0,-1.5415583,0.0,2.3945996e-11
75,80133,-1.8598623,0.0,1.4220926e-10,-1.8598623,0.0,1.69393e-10,-1.8598623,0.0,1.5365531e-10
76,80134,-1.9961065,0.0,1.2276012e-10,-1.9961065,1.0484577e-10,0.0,-1.9961065,1.7941582e-11,0.0
77,80135,-1.9369539,0.0,1.0538227e-10,-1.9369539,0.0,6.784541e-11,-1.9369539,0.0,5.5562263e-11
78,80136,-1.6881951,0.0,2.720703e-12,-1.6881951,0.0,9.536477e-11,-1.6881951,0.0,1.498483e-10
79,80137,-1.2741808,5.5527163e-11,0.0,-1.2741808,6.853968e-11,0.0,-1.2741808,1.8344732e-11,0.0
80,80138,-0.73543817,1.3090613e-11,0.0,-0.73543817,3.398124e-11,0.0,-0.73543817,4.3864367e-11,0.0
81,80139,-0.12470436,0.097851634,0.0,-0.12470436,3.5878267e-10,0.0,-0.12470436,2.1404052e-11,0.0
82,80140,0.49823663,2.2491332e-12,0.0,0.49823663,0.0,1.3788098e-10,0.49823663,0.0,1.0765383e-10
83,80141,1.0724057,2.4511913e-11,0.0,1.0724057,0.0,1.6956485e-10,1.0724057,0.0,1.7713112e-10
84,80142,1.5415982,0.0,5.0908885e-11,1.5415982,0.0,2.3639465e-10,1.5415982,0.0,2.5109198e-10
85,80143,1.8598853,0.0,2.7536615e-11,1.8598853,0.0,2.7320365e-11,1.8598853,0.0,5.8878e-11
86,80144,1.9961103,0.0,4.1864723e-11,1.9961103,1.0636342e-10,0.0,-3.0038896,0.0,3.6006054e-10
87,80145,1.9369383,0.0,9.93868e-12,1.9369383,0.0,8.869062e-12,1.9369383,0.0,5.9637247e-11
88,80146,1.6881615,0.0,6.236163e-11,1.6881615,0.0,2.957018e-10,1.6881615,0.0,2.3200326e-10
89,80147,1.2741323,0.0,3.6092414e-11,1.2741323,0.0,1.5093868e-10,1.2741323,0.0,1.1482446e-10
90,80148,0.73537976,0.0,2.2470355e-11,0.73537976,0.0,1.219624e-10,0.73537976,0.0,1.2784329e-10
91,80149,0.12464165,0.0,7.832771e-12,0.12464165,0.0,8.574899e-12,0.12464165,1.627539e-10,0.0
