,ds,y,pos_attr_y,neg_attr_y,sine_spiky_a,pos_attr_sine_spiky_a,neg_attr_sine_spiky_a,sine_spiky_b,pos_attr_sine_spiky_b,neg_attr_sine_spiky_b
0,80058,-0.7359056,0.0,9.986216e-08,-0.7359056,0.0,3.9490665e-08,-0.7359056,0.0,1.5308489e-08
1,80059,-0.12520604,2.0830953e-08,0.0,-0.12520604,2.2200894e-09,0.0,-0.12520604,1.620247e-08,0.0
2,80060,0.49774978,0.0,6.454127e-08,0.49774978,4.6638604e-08,0.0,0.49774978,6.010166e-08,0.0
3,80061,1.0719814,0.0,1.0322239e-07,1.0719814,1.847864e-07,0.0,1.0719814,1.0248759e-07,0.0
4,80062,1.541278,0.0,4.5555023e-08,1.541278,2.233003e-07,0.0,1.541278,7.6112165e-09,0.0
5,80063,1.8597006,2.6181452e-08,0.0,1.8597006,1.4910704e-07,0.0,1.8597006,2.372707e-07,0.0
6,80064,1.996079,0.0,1.00620085e-07,-3.003921,0.0,4.1119986e-07,1.996079,2.7028997e-07,0.0
7,80065,1.9370635,0.0,7.7852036e-08,1.9370635,1.5674087e-07,0.0,1.9370635,1.4228962e-07,0.0
8,80066,1.6884309,0.0,6.874412e-08,1.6884309,9.285808e-08,0.0,1.6884309,1.3399513e-07,0.0
9,80067,1.2745197,0.0,9.543702e-08,1.2745197,2.4677584e-07,0.0,1.2745197,3.6173904e-07,0.0
10,80068,0.7358472,0.0,8.550107e-08,0.7358472,7.0117544e-08,0.0,0.7358472,1.0473063e-07,0.0
11,80069,0.12514333,0.0,1.6842362e-08,0.12514333,9.379113e-09,0.0,0.12514333,1.5642575e-08,0.0
12,80070,-0.49781063,7.3638525e-08,0.0,-0.49781063,2.7050864e-09,0.0,-0.49781063,0.0,3.3578033e-08
13,80071,-1.0720345,2.9582298e-08,0.0,-1.0720345,0.0,1.3603122e-07,-1.0720345,0.0,1.8983272e-07
14,80072,-1.541318,0.0,3.030583e-08,-1.541318,0.0,1.0533374e-08,-1.541318,0.0,9.9954875e-08
15,80073,-1.8597236,0.0,2.2157862e-07,-1.8597236,0.0,2.232454e-07,-1.8597236,0.0,2.2347179e-07
16,80074,-1.9960829,0.0,4.6688893e-07,-1.9960829,0.0,2.946773e-07,-1.9960829,6.2511184e-08,0.0
17,80075,-1.9370478,0.0,4.2563792e-07,-1.9370478,0.0,3.5539264e-07,-1.9370478,0.0,7.818816e-08
18,80076,-1.6883973,0.0,2.8044096e-07,-1.6883973,3.159366e-08,0.0,-1.6883973,0.0,2.2299153e-08
19,80077,-1.2744713,0.0,1.7742352e-07,-1.2744713,0.0,2.1655548e-09,-1.2744713,5.265216e-08,0.0
20,80078,-0.7357887,0.0,5.0918526e-08,-0.7357887,0.0,1.2446166e-08,-0.7357887,0.0,2.1789576e-07
21,80079,-0.12508062,1.1872612e-08,0.0,-0.12508062,0.0,4.6630695e-09,-0.12508062,0.0,1.2396344e-08
22,80080,0.4978715,0.0,5.341392e-08,0.4978715,0.0,1.5821783e-10,0.4978715,1.0382426e-07,0.0
23,80081,1.0720875,0.0,1.0430209e-07,1.0720875,1.2893118e-07,0.0,1.0720875,1.4810142e-07,0.0
24,80082,1.5413581,0.0,9.258218e-08,1.5413581,1.2063786e-07,0.0,1.5413581,1.4297693e-07,0.0
25,80083,1.8597467,1.2388348e-09,0.0,1.8597467,0.0,3.219815e-08,1.8597467,3.809669e-08,0.0
26,80084,1.9960868,0.0,5.2433946e-09,1.9960868,2.9969016e-07,0.0,1.9960868,3.2794475e-07,0.0
27,80085,1.9370322,1.3882083e-08,0.0,1.9370322,1.3424668e-07,0.0,1.9370322,1.758069e-07,0.0
28,80086,1.6883636,0.0,5.4785765e-08,1.6883636,1.1622089e-07,0.0,1.6883636,8.932323e-08,0.0
29,80087,1.2744229,1.0,0.0,1.2744229,4.821304e-06,0.0,1.2744229,2.2511905e-07,0.0
30,80088,0.7357303,0.0,5.592056e-08,0.7357303,6.968644e-08,0.0,0.7357303,8.205652e-08,0.0
31,80089,0.12501791,0.0,1.3379152e-08,0.12501791,7.998507e-09,0.0,0.12501791,2.7806948e-09,0.0
32,80090,-0.49793234,3.511166e-08,0.0,-0.49793234,0.0,9.656632e-09,-0.49793234,0.0,7.5201896e-08
33,80091,-1.0721406,0.0,4.030449e-08,-1.0721406,0.0,2.9495664e-07,-1.0721406,0.0,9.513138e-08
34,80092,-1.541398,0.0,1.6078086e-07,-1.541398,0.0,1.7442846e-07,-1.541398,0.0,2.9518375e-07
35,80093,-1.8597698,0.0,1.8693338e-07,-1.8597698,0.0,7.1301585e-08,-1.8597698,0.0,3.8567606e-07
36,80094,-1.9960908,0.0,4.884623e-07,-1.9960908,5.930405e-08,0.0,-1.9960908,0.0,4.5703425e-07
37,80095,-1.9370165,0.0,7.0000866e-08,-1.9370165,0.0,3.308901e-07,-1.9370165,1.8051907e-07,0.0
38,80096,-1.6883298,0.0,2.2676397e-07,-1.6883298,0.0,1.8985524e-07,-1.6883298,1.9108066e-07,0.0
39,80097,-1.2743745,0.0,4.995854e-08,-1.2743745,0.0,2.6360778e-08,-1.2743745,7.2468047e-06,0.0
40,80098,-0.7356719,1.8782622e-08,0.0,-0.7356719,0.0,2.393709e-08,-0.7356719,0.0,4.7105253e-08
41,80099,-0.1249552,1.3773764e-08,0.0,-0.1249552,5.5569025e-11,0.0,-0.1249552,0.0,3.2677743e-09
42,80100,0.4979932,0.0,9.583719e-08,0.4979932,9.254994e-08,0.0,0.4979932,4.7188816e-08,0.0
43,80101,-3.3175178,3.919863e-07,0.0,1.0721936,1.5827017e-07,0.0,1.0721936,0.0,3.555461e-08
44,80102,2.4533055,0.0,1.4647536e-07,1.5414381,1.5851884e-07,0.0,1.5414381,4.5244755e-09,0.0
45,80103,3.7805083,0.0,3.9677126e-08,1.859793,5.3120587e-08,0.0,1.859793,0.0,6.8653705e-08
46,80104,1.0749108,0.0,1.3452755e-08,1.9960947,1.9349423e-07,0.0,1.9960947,1.143505e-07,0.0
47,80105,-0.78283393,4.5947363e-08,0.0,1.9370009,1.782242e-07,0.0,1.9370009,1.07917366e-07,0.0
48,80106,5.086924,0.0,2.3350722e-08,1.6882962,1.2757316e-07,0.0,1.6882962,1.3421796e-07,0.0
49,80107,3.6084764,0.0,3.500183e-07,1.274326,1.6000881e-07,0.0,1.274326,2.096981e-07,0.0
50,80108,0.73561347,0.0,7.494305e-08,0.73561347,5.9567625e-08,0.0,0.73561347,9.7696876e-08,0.0
51,80109,0.124892496,0.0,1.8048334e-08,0.124892496,0.0,2.7688938e-09,0.124892496,2.2111388e-08,0.0
52,80110,-0.49805406,1.1247287e-08,0.0,-0.49805406,3.7822307e-08,0.0,-0.49805406,0.0,1.1679382e-08
53,80111,-1.0722467,0.0,1.11980576e-07,-1.0722467,0.0,3.3898542e-07,-1.0722467,0.0,2.1286696e-07
54,80112,-1.5414782,0.0,1.2774886e-07,-1.5414782,0.0,1.2769154e-07,-1.5414782,0.0,3.4947302e-08
55,80113,-1.8598161,0.0,3.0169764e-07,-1.8598161,0.0,1.5643562e-07,-1.8598161,0.0,1.551575e-07
56,80114,-1.9960986,0.0,3.0805973e-07,-1.9960986,0.0,1.4915882e-07,-1.9960986,0.0,3.7123795e-07
57,80115,-1.9369853,0.0,2.8969447e-07,-1.9369853,0.0,3.1054034e-07,-1.9369853,0.0,3.1774772e-07
58,80116,-1.6882625,0.0,2.6131534e-07,-1.6882625,0.0,1.0157324e-07,-1.6882625,0.0,2.3838284e-07
