,ds,y,pos_attr_y,neg_attr_y,sine_spiky_a,pos_attr_sine_spiky_a,neg_attr_sine_spiky_a,sine_spiky_b,pos_attr_sine_spiky_b,neg_attr_sine_spiky_b
0,80058,-0.7359056,0.015804913,0.0,-0.7359056,0.0,0.027628606,-0.7359056,0.0,0.0010735847
1,80059,-0.12520604,0.0,0.0046648295,-0.12520604,0.0,0.004579277,-0.12520604,0.0,0.0054970984
2,80060,0.49774978,0.0036865657,0.0,0.49774978,0.024485877,0.0,0.49774978,0.0,4.797202e-05
3,80061,1.0719814,0.0,0.02265509,1.0719814,0.027590754,0.0,1.0719814,0.0,0.010485956
4,80062,1.541278,0.0,0.0155138895,1.541278,0.014829969,0.0,1.541278,0.03107242,0.0
5,80063,1.8597006,0.0,0.031346235,1.8597006,0.014332994,0.0,1.8597006,0.0,0.027525943
6,80064,1.996079,0.007932257,0.0,-3.003921,0.0,0.015316292,1.996079,0.0,0.024645425
7,80065,1.9370635,0.0,0.0069192536,1.9370635,0.025624385,0.0,1.9370635,0.05311784,0.0
8,80066,1.6884309,0.0,0.011960572,1.6884309,0.017444547,0.0,1.6884309,0.0,0.0011800275
9,80067,1.2745197,0.0,0.0067580706,1.2745197,0.033467267,0.0,1.2745197,0.0,0.028766813
10,80068,0.7358472,0.01469125,0.0,0.7358472,0.01376693,0.0,0.7358472,0.0,0.01077929
11,80069,0.12514333,0.00036611292,0.0,0.12514333,0.004365658,0.0,0.12514333,0.0016721444,0.0
12,80070,-0.49781063,0.0,0.005725886,-0.49781063,0.0,0.0064310348,-0.49781063,0.0,0.006920656
13,80071,-1.0720345,0.024681892,0.0,-1.0720345,0.0016135271,0.0,-1.0720345,0.00070931565,0.0
14,80072,-1.541318,0.04149914,0.0,-1.541318,0.0,0.0023779885,-1.541318,0.011118873,0.0
15,80073,-1.8597236,0.0,0.007411014,-1.8597236,0.0059495606,0.0,-1.8597236,0.013628818,0.0
16,80074,-1.9960829,0.018848972,0.0,-1.9960829,0.0,0.022649659,-1.9960829,0.0,0.023874892
17,80075,-1.9370478,0.0,0.03513592,-1.9370478,0.031487852,0.0,-1.9370478,0.0,0.014353606
18,80076,-1.6883973,0.0,0.061044592,-1.6883973,0.026258884,0.0,-1.6883973,0.023417452,0.0
19,80077,-1.2744713,0.0,0.067187086,-1.2744713,0.0148999635,0.0,-1.2744713,0.0,0.018129706
20,80078,-0.7357887,0.012430293,0.0,-0.7357887,0.0,0.016193695,-0.7357887,0.016596599,0.0
21,80079,-0.12508062,0.0,0.0041045006,-0.12508062,0.0,0.00144343,-0.12508062,0.0,0.0016344759
22,80080,0.4978715,0.0,0.013709618,0.4978715,0.014101834,0.0,0.4978715,0.0066074454,0.0
23,80081,1.0720875,0.0,0.014574639,1.0720875,0.0,0.0036103616,1.0720875,0.0,0.0037126166
24,80082,1.5413581,0.0,0.0056310366,1.5413581,0.0,0.009990115,1.5413581,0.010688345,0.0
25,80083,1.8597467,0.0,0.011025788,1.8597467,0.029445471,0.0,1.8597467,0.0,0.03241133
26,80084,1.9960868,0.0,0.008255702,1.9960868,0.0,0.01662625,1.9960868,0.0,0.051238753
27,80085,1.9370322,0.0,0.0016946859,1.9370322,0.049959518,0.0,1.9370322,0.057239722,0.0
28,80086,1.6883636,0.0,0.013029229,1.6883636,0.006869836,0.0,1.6883636,0.0031630003,0.0
29,80087,1.2744229,1.0,0.0,1.2744229,0.0,0.29021826,1.2744229,0.0,0.009898733
30,80088,0.7357303,0.0066928025,0.0,0.7357303,0.00979909,0.0,0.7357303,0.0,0.006223825
31,80089,0.12501791,0.0013656814,0.0,0.12501791,0.0026439973,0.0,0.12501791,0.0034836323,0.0
32,80090,-0.49793234,0.0,0.001918796,-0.49793234,0.0,0.0011625137,-0.49793234,0.005212443,0.0
33,80091,-1.0721406,0.03579931,0.0,-1.0721406,0.0027249819,0.0,-1.0721406,0.0076625943,0.0
34,80092,-1.541398,0.037021462,0.0,-1.541398,0.02089714,0.0,-1.541398,0.0015395453,0.0
35,80093,-1.8597698,0.0,0.01252544,-1.8597698,0.04313513,0.0,-1.8597698,0.04223645,0.0
36,80094,-1.9960908,0.00088206667,0.0,-1.9960908,0.052554265,0.0,-1.9960908,0.01366426,0.0
37,80095,-1.9370165,0.0,0.06300853,-1.9370165,0.02180896,0.0,-1.9370165,0.0,0.021684136
38,80096,-1.6883298,0.0,0.056782972,-1.6883298,0.039562292,0.0,-1.6883298,0.0,0.007487166
