,ds,y,pos_attr_y,neg_attr_y,sine_spiky_a,pos_attr_sine_spiky_a,neg_attr_sine_spiky_a,sine_spiky_b,pos_attr_sine_spiky_b,neg_attr_sine_spiky_b
0,80058,-0.7359056,0.017075859,0.0,-0.7359056,0.0,0.014991219,-0.7359056,0.0012554484,0.0
1,80059,-0.12520604,0.0,0.0038743585,-0.12520604,0.0,0.0039306865,-0.12520604,0.0,0.0044904375
2,80060,0.49774978,0.001494773,0.0,0.49774978,0.02423845,0.0,0.49774978,0.003692704,0.0
3,80061,1.0719814,0.0,0.024459234,1.0719814,0.030927343,0.0,1.0719814,0.0,0.0011745082
4,80062,1.541278,0.0,0.013370332,1.541278,0.0019564936,0.0,1.541278,0.016980182,0.0
5,80063,1.8597006,0.0,0.031010447,1.8597006,0.022342332,0.0,1.8597006,0.0,0.027335906
6,80064,1.996079,0.0,0.008525684,-3.003921,0.003790766,0.0,1.996079,0.0,0.02942457
7,80065,1.9370635,0.0,0.009302381,1.9370635,0.040106654,0.0,1.9370635,0.038849205,0.0
8,80066,1.6884309,0.0,0.0127701955,1.6884309,0.016071267,0.0,1.6884309,0.010643718,0.0
9,80067,1.2745197,0.0,0.0022905802,1.2745197,0.05038238,0.0,1.2745197,0.0,0.015154968
10,80068,0.7358472,0.016267588,0.0,0.7358472,0.01631024,0.0,0.7358472,0.0,0.01058398
11,80069,0.12514333,0.0,8.864441e-05,0.12514333,0.0030354117,0.0,0.12514333,0.002012593,0.0
12,80070,-0.49781063,0.0,0.0033158434,-0.49781063,0.0,0.0053206994,-0.49781063,0.0,0.010711759
13,80071,-1.0720345,0.03460078,0.0,-1.0720345,0.0008022156,0.0,-1.0720345,0.00022278752,0.0
14,80072,-1.541318,0.043284267,0.0,-1.541318,0.0018538578,0.0,-1.541318,0.027466413,0.0
15,80073,-1.8597236,0.005731242,0.0,-1.8597236,0.0,0.0047235307,-1.8597236,0.01730054,0.0
16,80074,-1.9960829,0.019077752,0.0,-1.9960829,0.0,0.019252801,-1.9960829,0.008477888,0.0
17,80075,-1.9370478,0.0,0.03408281,-1.9370478,0.021370154,0.0,-1.9370478,0.0,0.032238603
18,80076,-1.6883973,0.0,0.051187802,-1.6883973,0.008722983,0.0,-1.6883973,0.018112144,0.0
19,80077,-1.2744713,0.0,0.06327494,-1.2744713,0.009717756,0.0,-1.2744713,0.0,0.00953138
20,80078,-0.7357887,0.003041819,0.0,-0.7357887,0.0,0.015591405,-0.7357887,0.016561067,0.0
21,80079,-0.12508062,0.0,0.003848299,-0.12508062,0.0,0.000893063,-0.12508062,0.0,0.0009894867
22,80080,0.4978715,0.0,0.012931854,0.4978715,0.010162128,0.0,0.4978715,0.007233282,0.0
23,80081,1.0720875,0.0,0.017842151,1.0720875,0.0063961693,0.0,1.0720875,0.0,6.386114e-05
24,80082,1.5413581,0.0,0.009003833,1.5413581,0.0,0.011668362,1.5413581,0.0051603965,0.0
