,ds,y,pos_attr_y,neg_attr_y,sine_spiky_a,pos_attr_sine_spiky_a,neg_attr_sine_spiky_a,sine_spiky_b,pos_attr_sine_spiky_b,neg_attr_sine_spiky_b
0,80058,-0.7359056,0.0,1.0777935e-06,-0.7359056,0.0,1.4323363e-06,-0.7359056,0.0,1.7068481e-07
1,80059,-0.12520604,0.0,4.6150888e-09,-0.12520604,0.0,1.6369555e-07,-0.12520604,7.362404e-08,0.0
2,80060,0.49774978,0.0,2.0487384e-08,0.49774978,9.529013e-07,0.0,0.49774978,5.3634903e-07,0.0
3,80061,1.0719814,0.0,1.8038921e-06,1.0719814,3.413555e-06,0.0,1.0719814,1.5142859e-06,0.0
4,80062,1.541278,0.0,1.5681949e-06,1.541278,3.7472093e-06,0.0,1.541278,1.3327156e-06,0.0
5,80063,1.8597006,0.0,5.3669163e-07,1.8597006,3.2461912e-06,0.0,1.8597006,2.0425164e-06,0.0
6,80064,1.996079,0.0,9.575323e-07,-3.003921,0.0,1.0893131e-05,1.996079,5.853011e-06,0.0
7,80065,1.9370635,0.0,1.8794452e-06,1.9370635,5.7716584e-06,0.0,1.9370635,4.0274626e-06,0.0
8,80066,1.6884309,0.0,1.0406507e-06,1.6884309,3.8470976e-06,0.0,1.6884309,2.4303486e-06,0.0
9,80067,1.2745197,0.0,1.7378433e-06,1.2745197,3.8770854e-06,0.0,1.2745197,4.129798e-06,0.0
10,80068,0.7358472,0.0,4.286024e-07,0.7358472,1.8971014e-06,0.0,0.7358472,1.8235083e-06,0.0
11,80069,0.12514333,0.0,6.527104e-08,0.12514333,3.125908e-07,0.0,0.12514333,3.049311e-07,0.0
12,80070,-0.49781063,5.8647856e-07,0.0,-0.49781063,0.0,5.558766e-07,-0.49781063,0.0,1.6436103e-06
13,80071,-1.0720345,1.0891926e-06,0.0,-1.0720345,0.0,3.7213463e-06,-1.0720345,0.0,2.0128696e-06
14,80072,-1.541318,1.7514561e-06,0.0,-1.541318,0.0,1.8999679e-06,-1.541318,6.6593435e-07,0.0
15,80073,-1.8597236,0.0,4.802522e-06,-1.8597236,0.0,3.7358598e-06,-1.8597236,5.9331586e-07,0.0
16,80074,-1.9960829,0.0,4.498445e-06,-1.9960829,0.0,3.8048438e-06,-1.9960829,3.0211804e-06,0.0
17,80075,-1.9370478,0.0,3.8561952e-06,-1.9370478,2.3459911e-07,0.0,-1.9370478,0.0,1.4902465e-06
18,80076,-1.6883973,0.0,1.5911696e-06,-1.6883973,0.0,3.5366818e-07,-1.6883973,0.0,2.309387e-06
19,80077,-1.2744713,0.0,3.669623e-06,-1.2744713,9.932568e-07,0.0,-1.2744713,0.0,1.606261e-07
20,80078,-0.7357887,0.0,1.3811456e-06,-0.7357887,0.0,9.81437e-07,-0.7357887,0.0,1.1126461e-06
21,80079,-0.12508062,0.0,5.981363e-08,-0.12508062,0.0,5.2235592e-08,-0.12508062,0.0,1.03951535e-07
22,80080,0.4978715,0.0,6.632303e-07,0.4978715,8.0578396e-08,0.0,0.4978715,1.3100049e-06,0.0
23,80081,1.0720875,0.0,1.76584e-06,1.0720875,1.4928149e-06,0.0,1.0720875,2.359473e-06,0.0
24,80082,1.5413581,0.0,1.872619e-06,1.5413581,2.2345885e-06,0.0,1.5413581,1.9847544e-06,0.0
25,80083,1.8597467,0.0,5.0495764e-08,1.8597467,2.3607447e-06,0.0,1.8597467,0.0,9.6206676e-08
26,80084,1.9960868,5.087719e-07,0.0,1.9960868,6.6276452e-06,0.0,1.9960868,6.1141664e-06,0.0
27,80085,1.9370322,2.0777264e-07,0.0,1.9370322,4.5913885e-06,0.0,1.9370322,5.5887044e-06,0.0
28,80086,1.6883636,0.0,1.8523344e-06,1.6883636,1.1988207e-06,0.0,1.6883636,3.2958437e-06,0.0
29,80087,1.2744229,1.0,0.0,1.2744229,0.00012537537,0.0,1.2744229,2.0443265e-06,0.0
30,80088,0.7357303,0.0,3.572869e-07,0.7357303,6.2730146e-07,0.0,0.7357303,1.1907514e-06,0.0
31,80089,0.12501791,2.765792e-08,0.0,0.12501791,2.6453165e-07,0.0,0.12501791,2.334385e-07,0.0
32,80090,-0.49793234,8.609335e-08,0.0,-0.49793234,0.0,7.539594e-07,-0.49793234,0.0,1.0612252e-06
33,80091,-1.0721406,2.1053245e-07,0.0,-1.0721406,0.0,3.3855217e-06,-1.0721406,0.0,1.9184743e-06
34,80092,-1.541398,8.630677e-08,0.0,-1.541398,0.0,2.870465e-06,-1.541398,0.0,4.5221814e-06
35,80093,-1.8597698,0.0,3.4153027e-06,-1.8597698,0.0,1.9605046e-07,-1.8597698,0.0,2.0349198e-06
36,80094,-1.9960908,0.0,3.4380212e-06,-1.9960908,2.7023616e-06,0.0,-1.9960908,0.0,5.164717e-06
37,80095,-1.9370165,1.2610221e-06,0.0,-1.9370165,0.0,5.025027e-06,-1.9370165,0.0,7.1123344e-07
38,80096,-1.6883298,0.0,1.6628582e-06,-1.6883298,0.0,1.4931138e-06,-1.6883298,1.1173966e-06,0.0
39,80097,-1.2743745,6.179864e-08,0.0,-1.2743745,2.67276e-07,0.0,-1.2743745,9.678262e-05,0.0
40,80098,-0.7356719,0.0,1.030617e-06,-0.7356719,0.0,9.121311e-07,-0.7356719,2.0482258e-09,0.0
41,80099,-0.1249552,0.0,1.2224604e-07,-0.1249552,0.0,1.478867e-07,-0.1249552,0.0,3.6595846e-08
42,80100,0.4979932,0.0,5.561888e-07,0.4979932,1.5139419e-07,0.0,0.4979932,8.997143e-07,0.0
43,80101,-3.3175178,7.983012e-06,0.0,1.0721936,1.6585278e-06,0.0,1.0721936,0.0,4.3138647e-07
44,80102,2.4533055,0.0,2.899632e-06,1.5414381,2.2038812e-06,0.0,1.5414381,2.0753064e-06,0.0
45,80103,3.7805083,9.131551e-08,0.0,1.859793,6.564894e-07,0.0,1.859793,0.0,9.263582e-07
46,80104,1.0749108,0.0,5.692705e-07,1.9960947,4.8819443e-06,0.0,1.9960947,3.3812057e-06,0.0
47,80105,-0.78283393,6.355124e-07,0.0,1.9370009,3.8887974e-06,0.0,1.9370009,3.7932732e-06,0.0
48,80106,5.086924,1.9231995e-06,0.0,1.6882962,1.7029099e-06,0.0,1.6882962,2.4594854e-06,0.0
49,80107,3.6084764,0.0,1.998825e-06,1.274326,1.3258867e-06,0.0,1.274326,2.5700288e-06,0.0
50,80108,0.73561347,0.0,8.921633e-07,0.73561347,1.4686026e-06,0.0,0.73561347,1.7305877e-06,0.0
51,80109,0.124892496,0.0,2.679607e-09,0.124892496,1.05381496e-07,0.0,0.124892496,3.3367115e-07,0.0
52,80110,-0.49805406,0.0,2.3202263e-07,-0.49805406,0.0,9.328935e-07,-0.49805406,0.0,3.1601297e-07
53,80111,-1.0722467,0.0,3.4834875e-07,-1.0722467,0.0,7.0054084e-06,-1.0722467,0.0,5.7491457e-06
