,ds,y,pos_attr_y,neg_attr_y,sine_spiky_a,pos_attr_sine_spiky_a,neg_attr_sine_spiky_a,sine_spiky_b,pos_attr_sine_spiky_b,neg_attr_sine_spiky_b
0,80058,-0.7359056,0.0,1.8596182e-07,-0.7359056,1.5654187e-07,0.0,-0.7359056,7.181291e-08,0.0
1,80059,-0.12520604,1.1823808e-07,0.0,-0.12520604,4.7785072e-08,0.0,-0.12520604,7.104779e-08,0.0
2,80060,0.49774978,0.0,5.7525654e-08,0.49774978,0.0,1.600746e-07,0.49774978,5.4295874e-09,0.0
3,80061,1.0719814,3.3625048e-07,0.0,1.0719814,5.194778e-07,0.0,1.0719814,4.1740046e-07,0.0
4,80062,1.541278,0.0,2.6441493e-08,1.541278,4.874977e-07,0.0,1.541278,0.0,2.8366466e-07
5,80063,1.8597006,3.9574925e-07,0.0,1.8597006,7.033808e-07,0.0,1.8597006,7.926831e-07,0.0
6,80064,1.996079,1.6661982e-08,0.0,-3.003921,0.0,1.651039e-06,1.996079,1.208401e-06,0.0
7,80065,1.9370635,0.0,9.892064e-09,1.9370635,2.970255e-07,0.0,1.9370635,0.0,3.7718277e-07
8,80066,1.6884309,2.8330183e-07,0.0,1.6884309,0.0,2.0012857e-07,1.6884309,0.0,2.6159992e-07
9,80067,1.2745197,3.3640052e-07,0.0,1.2745197,0.0,2.2921986e-07,1.2745197,1.2764949e-06,0.0
10,80068,0.7358472,0.0,3.3087497e-07,0.7358472,0.0,2.062624e-07,0.7358472,4.0991523e-07,0.0
11,80069,0.12514333,0.0,1.1323085e-07,0.12514333,7.825741e-09,0.0,0.12514333,1.9315936e-08,0.0
12,80070,-0.49781063,5.052596e-07,0.0,-0.49781063,0.0,8.211048e-09,-0.49781063,0.0,6.880789e-08
13,80071,-1.0720345,3.25889e-07,0.0,-1.0720345,0.0,9.3987114e-07,-1.0720345,0.0,4.253692e-08
14,80072,-1.541318,0.0,6.1143146e-07,-1.541318,0.0,5.9950065e-07,-1.541318,0.0,1.723936e-07
15,80073,-1.8597236,0.0,2.0167206e-06,-1.8597236,0.0,1.0405258e-06,-1.8597236,0.0,1.8873027e-06
16,80074,-1.9960829,0.0,3.9238516e-06,-1.9960829,0.0,3.4667698e-07,-1.9960829,1.01383065e-07,0.0
17,80075,-1.9370478,0.0,2.109196e-06,-1.9370478,0.0,1.2893981e-06,-1.9370478,0.0,1.0205919e-07
18,80076,-1.6883973,0.0,7.498403e-07,-1.6883973,0.0,8.3240553e-07,-1.6883973,0.0,2.3798985e-07
19,80077,-1.2744713,6.388421e-08,0.0,-1.2744713,0.0,4.7354578e-07,-1.2744713,8.4552504e-08,0.0
20,80078,-0.7357887,0.0,2.1975123e-07,-0.7357887,1.6190917e-07,0.0,-0.7357887,0.0,3.8501545e-07
21,80079,-0.12508062,1.12698906e-07,0.0,-0.12508062,3.6312674e-08,0.0,-0.12508062,0.0,4.168534e-08
22,80080,0.4978715,5.768396e-08,0.0,0.4978715,0.0,1.7835977e-07,0.4978715,3.983271e-08,0.0
23,80081,1.0720875,8.3726164e-08,0.0,1.0720875,2.884027e-07,0.0,1.0720875,5.1197514e-07,0.0
24,80082,1.5413581,3.9067794e-07,0.0,1.5413581,5.5323244e-07,0.0,1.5413581,6.1478005e-07,0.0
25,80083,1.8597467,5.7322484e-07,0.0,1.8597467,1.5771576e-07,0.0,1.8597467,1.2587725e-07,0.0
26,80084,1.9960868,6.5781484e-07,0.0,1.9960868,9.798105e-07,0.0,1.9960868,1.4559739e-06,0.0
27,80085,1.9370322,2.91952e-07,0.0,1.9370322,0.0,3.984495e-07,1.9370322,0.0,3.5100516e-07
28,80086,1.6883636,0.0,9.479564e-08,1.6883636,0.0,5.390784e-07,1.6883636,0.0,1.6025893e-10
29,80087,1.2744229,1.0,0.0,1.2744229,3.230555e-05,0.0,1.2744229,0.0,4.7699704e-08
30,80088,0.7357303,0.0,3.6437714e-07,0.7357303,4.291837e-08,0.0,0.7357303,1.6633595e-07,0.0
31,80089,0.12501791,0.0,9.719244e-08,0.12501791,9.57239e-09,0.0,0.12501791,0.0,4.720175e-09
32,80090,-0.49793234,5.450926e-07,0.0,-0.49793234,0.0,1.009027e-07,-0.49793234,0.0,2.145698e-07
33,80091,-1.0721406,0.0,7.7777074e-08,-1.0721406,0.0,8.946342e-07,-1.0721406,0.0,3.0130957e-07
34,80092,-1.541398,0.0,9.583614e-07,-1.541398,0.0,3.753379e-07,-1.541398,0.0,8.7534585e-07
35,80093,-1.8597698,0.0,1.7731354e-06,-1.8597698,0.0,2.1993722e-07,-1.8597698,0.0,1.8994446e-06
