,ds,y,pos_attr_y,neg_attr_y,sine_spiky_a,pos_attr_sine_spiky_a,neg_attr_sine_spiky_a,sine_spiky_b,pos_attr_sine_spiky_b,neg_attr_sine_spiky_b
0,80058,-0.7359056,0.0,2.49895e-08,-0.7359056,8.11684e-09,0.0,-0.7359056,0.0,5.090909e-09
1,80059,-0.12520604,1.6730132e-08,0.0,-0.12520604,5.3391083e-09,0.0,-0.12520604,9.649125e-09,0.0
2,80060,0.49774978,0.0,1.5816982e-08,0.49774978,0.0,9.5987325e-09,0.49774978,2.1068574e-09,0.0
3,80061,1.0719814,2.273685e-08,0.0,1.0719814,7.676769e-08,0.0,1.0719814,3.8757875e-08,0.0
4,80062,1.541278,0.0,6.70175e-09,1.541278,9.9626455e-08,0.0,1.541278,0.0,1.2811623e-08
5,80063,1.8597006,5.8815786e-08,0.0,1.8597006,1.4499818e-07,0.0,1.8597006,1.5207439e-07,0.0
6,80064,1.996079,0.0,1.9258149e-08,-3.003921,0.0,3.21502e-07,1.996079,2.406693e-07,0.0
7,80065,1.9370635,1.3112844e-08,0.0,1.9370635,5.6656848e-08,0.0,1.9370635,0.0,2.2398638e-08
8,80066,1.6884309,4.6794984e-08,0.0,1.6884309,0.0,2.1471301e-08,1.6884309,0.0,2.1836065e-08
9,80067,1.2745197,4.0226034e-08,0.0,1.2745197,1.9144306e-09,0.0,1.2745197,2.0784374e-07,0.0
10,80068,0.7358472,0.0,5.147215e-08,0.7358472,0.0,2.8340914e-08,0.7358472,6.7250625e-08,0.0
11,80069,0.12514333,0.0,1.5726437e-08,0.12514333,5.412904e-09,0.0,0.12514333,5.314115e-09,0.0
12,80070,-0.49781063,7.4849446e-08,0.0,-0.49781063,7.963535e-09,0.0,-0.49781063,0.0,1.0739727e-08
13,80071,-1.0720345,2.8078487e-08,0.0,-1.0720345,0.0,1.4306595e-07,-1.0720345,1.5814114e-09,0.0
14,80072,-1.541318,0.0,7.9223604e-08,-1.541318,0.0,4.726789e-08,-1.541318,0.0,1.3858204e-08
15,80073,-1.8597236,0.0,3.2986162e-07,-1.8597236,0.0,1.4481567e-07,-1.8597236,0.0,2.0795088e-07
16,80074,-1.9960829,0.0,5.5838603e-07,-1.9960829,0.0,4.8556956e-08,-1.9960829,2.626915e-08,0.0
17,80075,-1.9370478,0.0,3.081744e-07,-1.9370478,0.0,2.2234047e-07,-1.9370478,0.0,4.222503e-08
18,80076,-1.6883973,0.0,7.898447e-08,-1.6883973,0.0,6.911835e-08,-1.6883973,0.0,3.2236827e-08
19,80077,-1.2744713,3.2414015e-08,0.0,-1.2744713,0.0,7.3065245e-08,-1.2744713,0.0,7.0194783e-09
20,80078,-0.7357887,0.0,2.5746402e-08,-0.7357887,0.0,4.0385584e-09,-0.7357887,0.0,8.9465e-08
