,ds,y,pos_attr_y,neg_attr_y,sine_spiky_a,pos_attr_sine_spiky_a,neg_attr_sine_spiky_a,sine_spiky_b,pos_attr_sine_spiky_b,neg_attr_sine_spiky_b
0,80058,-0.7359056,0.0,5.0519515e-07,-0.7359056,0.0,6.1288205e-07,-0.7359056,1.8299677e-07,0.0
1,80059,-0.12520604,7.5985724e-08,0.0,-0.12520604,0.0,1.9134852e-08,-0.12520604,5.5241816e-08,0.0
2,80060,0.49774978,0.0,3.2326827e-07,0.49774978,2.8633602e-07,0.0,0.49774978,9.447913e-08,0.0
3,80061,1.0719814,0.0,7.125378e-07,1.0719814,1.9838135e-06,0.0,1.0719814,1.1491001e-06,0.0
4,80062,1.541278,0.0,9.967927e-07,1.541278,1.5365007e-06,0.0,1.541278,4.4351816e-07,0.0
5,80063,1.8597006,0.0,2.2572513e-07,1.8597006,7.049695e-07,0.0,1.8597006,4.4026243e-07,0.0
6,80064,1.996079,0.0,3.8027795e-07,-3.003921,0.0,4.066066e-06,1.996079,2.9762991e-06,0.0
7,80065,1.9370635,0.0,2.1258677e-07,1.9370635,2.252063e-06,0.0,1.9370635,3.552382e-07,0.0
8,80066,1.6884309,0.0,5.1888856e-07,1.6884309,2.0832934e-08,0.0,1.6884309,5.977898e-07,0.0
9,80067,1.2745197,0.0,6.6273446e-07,1.2745197,2.875607e-07,0.0,1.2745197,1.0544219e-06,0.0
10,80068,0.7358472,0.0,5.9224334e-07,0.7358472,4.1683523e-07,0.0,0.7358472,4.2186323e-07,0.0
11,80069,0.12514333,0.0,1.5110028e-07,0.12514333,6.263481e-08,0.0,0.12514333,4.8947836e-08,0.0
12,80070,-0.49781063,7.8872273e-07,0.0,-0.49781063,0.0,3.5096203e-08,-0.49781063,0.0,4.3403023e-07
13,80071,-1.0720345,1.0644462e-06,0.0,-1.0720345,0.0,1.9218448e-06,-1.0720345,0.0,2.189942e-07
14,80072,-1.541318,2.500718e-08,0.0,-1.541318,0.0,1.6305925e-06,-1.541318,1.1438531e-06,0.0
15,80073,-1.8597236,0.0,4.202727e-06,-1.8597236,0.0,1.195062e-06,-1.8597236,0.0,1.1607217e-06
16,80074,-1.9960829,0.0,6.609546e-06,-1.9960829,0.0,1.6399238e-06,-1.9960829,5.4799204e-07,0.0
17,80075,-1.9370478,0.0,3.557239e-06,-1.9370478,0.0,1.3880862e-07,-1.9370478,0.0,8.0127194e-07
18,80076,-1.6883973,0.0,1.6633645e-06,-1.6883973,0.0,2.1077121e-06,-1.6883973,0.0,1.5465603e-06
19,80077,-1.2744713,0.0,2.2639467e-06,-1.2744713,0.0,2.7416678e-07,-1.2744713,0.0,6.5353487e-07
20,80078,-0.7357887,0.0,5.655873e-07,-0.7357887,0.0,4.971841e-07,-0.7357887,0.0,3.9929705e-07
