,ds,y,pos_attr,neg_attr
0,80098,-0.7356718786962662,0.001832658064848006,0.0
1,80099,-0.1249552021170332,0.0,0.0019817598593106786
2,80100,0.4979932028913158,0.007485800807776159,0.0
3,80101,1.072193596541135,0.011652635644516513,0.0
4,80102,1.5414381287473036,0.025024316533238417,0.0
5,80103,1.8597929641568645,0.011379714010768842,0.0
6,80104,1.9960946952466119,0.0,0.009553101924587599
7,80105,1.937000894259923,0.0,0.026344617619919866
8,80106,1.688296188905658,0.0022266258360613893,0.0
9,80107,1.2743260114724995,0.0,0.009846706232750822
10,80108,0.7356134509921568,0.0,0.007605356343134682
11,80109,0.12489249231761931,0.0,0.0017822523649829332
12,80110,-0.4980540561713235,0.0,0.005658934754253788
13,80111,-1.0722466364673517,0.0037063793118450247,0.0
14,80112,-1.5414781632804864,0.0,0.011991353890715569
15,80113,-1.859816074363702,0.011839566888426979,0.0
16,80114,-1.9960986188997132,0.0,0.025050348078102757
17,80115,-1.9369852472754385,0.0,0.010690261384199736
18,80116,-1.688262502950737,0.0,0.0192613051535511
19,80117,-1.274277584017304,0.009346452534684914,0.0
20,80118,-0.7355550225687775,0.006064806389968934,0.0
21,80119,-0.12482978240220076,0.0,0.0005204906235918224
22,80120,0.4981149089738551,0.0,0.00465281102848829
23,80121,-0.7953673370366583,0.005347458065964011,0.0
24,80122,5.817599904378415,0.0,0.17580025138518476
25,80123,-0.5131524589185845,0.0,0.00022251602111952155
26,80124,1.2831727667025308,0.028361586284637797,0.0
27,80125,2.4640294502442197,0.06572297282402541,0.0
28,80126,1.1108602661721187,0.0074188529409795504,0.0
29,80127,0.5393616871869531,0.009808829320567269,0.0
30,80128,0.7354965934058879,0.004704558134850609,0.0
31,80129,0.12476707237083946,3.856164567542436e-05,0.0
32,80130,-0.49817576127066376,0.0066503861751190585,0.0
33,80131,-1.0723527131325903,0.00541159733237396,0.0
34,80132,-1.541558227777952,0.01597441615378247,0.0
35,80133,-1.8598622892759018,0.01844347606930521,0.0
36,80134,-1.9961064602946739,0.004344458513892105,0.0
37,80135,-1.9369539475675626,0.0,0.015092553105385119
38,80136,-1.6881951260303805,0.0,0.012350765891333123
39,80137,-1.2741807253507242,0.0,0.012651782194872212
40,80138,-0.7354381635306099,0.0,0.0005476244095326485
41,80139,-0.12470436220181197,0.00028309085745756226,0.0
42,80140,0.4982366130828295,0.0,0.005750705836926126
43,80141,1.0724057498715078,0.0,0.00730184096752871
44,80142,1.5415982577514267,0.0,0.008585868471005793
45,80143,1.859885393978542,0.0,0.045045444268408875
46,80144,1.9961103780365261,0.0,0.0263013909763594
47,80145,1.9369382948442015,0.018786883920055553,0.0
48,80146,1.688161435076715,0.0,0.04235539048748067
49,80147,1.2741322941282198,0.0,0.009527676872778067
50,80148,0.7353797329159366,0.0,0.0045605358154256195
51,80149,0.12464165192422733,0.00037542936323782067,0.0
52,80150,-0.49829746440324557,0.0029961445340306505,0.0
53,80151,-1.0724587855581238,0.027368392618792457,0.0
54,80152,-1.5416382861941036,0.026004396044897196,0.0
55,80153,-1.8599084968481876,0.01382321452081016,0.0
56,80154,-1.9961142938087109,0.0,0.04517854055612927
57,80155,-1.936922640212746,0.0,0.052213515811115066
58,80156,-1.6881277424490644,0.0,0.019546066325939845
59,80157,-1.274083861648172,0.0,0.030372493723995645
60,80158,-0.7353213015889907,0.0,0.011824728102706787
61,80159,-0.12457894150910022,0.0011221040012911279,0.0
62,80160,0.4983583152318519,0.0,0.018541832823403052
63,80161,1.0725118201862442,0.0,0.023140850877339948
64,80162,1.5416783131152145,0.0,0.026936845010557032
65,80163,1.8599315978767899,0.0,0.0035483122231784203
66,80164,1.9961182076107704,0.0006634833670478632,0.0
67,80165,1.9369069836677735,0.05670761207147784,0.0
68,80166,1.6880940481630684,0.020098763059157605,0.0
69,80167,1.2740354279106287,0.04319670212287821,0.0
70,80168,0.7352628695295309,0.0,0.011375862447822481
71,80169,0.12451623098553982,0.0,0.0016284806113773178
72,80170,-0.49841916557563487,0.008965561790935175,0.0
73,80171,-1.0725648537558168,0.02438406606583167,0.0
74,80172,-1.5417183385239894,0.030328817527962532,0.0
75,80173,-1.8599546970750265,0.010779188850913946,0.0
76,80174,-1.9961221194427006,0.0,0.021840317066697815
77,80175,-1.9368913252111122,0.0,0.01741700067912314
78,80176,-1.6880603522109576,0.0,0.021944642412496454
79,80177,-1.2739869929156376,0.0,0.032885549349254965
80,80178,-0.7352044367443812,0.0,0.003802999493869263
81,80179,-0.1244535203390844,0.0881643541416159,0.0
82,80180,0.4984800154133952,0.00035922393597517593,0.0
83,80181,1.0726178862667888,0.0,0.021697137311328604
84,80182,1.5417583624064837,0.0,0.01369669139286129
85,80183,1.8599777944321751,0.0030648160261262515,0.0
86,80184,1.9961260293044978,0.0,0.004323740407305611
87,80185,1.9368756648427774,0.023971603102730315,0.0
88,80186,1.6880266545849605,0.009097243335064741,0.0
89,80187,1.2739385566688557,1.0,0.0
90,80188,0.7351460032335992,0.0,0.009639743170806653
91,80189,0.1243908095552721,0.0,0.0013456003147463802
92,80190,-0.4985408647591657,0.0,0.0025158593368749447
93,80191,-1.0726709177191085,0.004900240639701798,0.0
94,80192,-1.5417983847672931,0.00850214424572879,0.0
95,80193,-1.8600008899535627,0.015845073339409835,0.0
