,ds,y,pos_attr,neg_attr
0,80098,-0.7356718786962662,0.0,0.2155033842361886
1,80099,-0.1249552021170332,0.0,0.0029652244245177146
2,80100,0.4979932028913158,0.0,0.0024393841482793868
3,80101,1.072193596541135,0.0,0.028845058481379846
4,80102,1.5414381287473036,0.04313375105594975,0.0
5,80103,1.8597929641568645,0.002817445162747362,0.0
6,80104,1.9960946952466119,0.0,0.0025664087314505135
7,80105,1.937000894259923,0.011480799938780463,0.0
8,80106,1.688296188905658,0.0,0.10038822028411298
9,80107,1.2743260114724995,0.0,0.024931152417544025
10,80108,0.7356134509921568,0.0,0.0067620382352223994
11,80109,0.12489249231761931,0.007128317294676183,0.0
12,80110,-0.4980540561713235,0.0,0.02799691646017557
13,80111,-1.0722466364673517,0.13191284909553153,0.0
14,80112,-1.5414781632804864,0.0,0.0451390209953613
15,80113,-1.859816074363702,0.0,0.4443289394433524
16,80114,-1.9960986188997132,0.0,0.7383595369586322
17,80115,-1.9369852472754385,0.0,0.6752177564161126
18,80116,-1.688262502950737,0.0,1.0
19,80117,-1.274277584017304,0.0,0.4521176102262522
20,80118,-0.7355550225687775,0.0,0.21204332073868362
21,80119,-0.12482978240220076,0.0,0.014975055709917463
22,80120,0.4981149089738551,0.0024801943836904785,0.0
23,80121,-0.7953673370366583,0.009737280301052894,0.0
24,80122,5.817599904378415,0.0,0.014782714785387873
25,80123,-0.5131524589185845,0.0,0.009206433225582667
26,80124,1.2831727667025308,0.02103908782381904,0.0
27,80125,2.4640294502442197,0.0,0.1325286724476944
28,80126,1.1108602661721187,0.015836388341053217,0.0
29,80127,0.5393616871869531,0.00018288127651371194,0.0
30,80128,0.7354965934058879,0.06566802499752625,0.0
31,80129,0.12476707237083946,0.0024341024907760557,0.0
32,80130,-0.49817576127066376,0.008333177918860043,0.0
33,80131,-1.0723527131325903,0.0,0.006312620591053076
34,80132,-1.541558227777952,0.0,0.098512145073756
35,80133,-1.8598622892759018,0.0,0.2355621208262444
36,80134,-1.9961064602946739,0.0,0.6060266297287802
37,80135,-1.9369539475675626,0.0,0.7901439774728984
38,80136,-1.6881951260303805,0.0,0.7018497783595278
39,80137,-1.2741807253507242,0.0,0.40547050028527926
40,80138,-0.7354381635306099,0.0,0.053308623616645304
41,80139,-0.12470436220181197,0.0,0.028674117146821804
42,80140,0.4982366130828295,0.0002686165695384579,0.0
43,80141,1.0724057498715078,0.050564225949801755,0.0
44,80142,1.5415982577514267,0.0,0.03515845507086645
45,80143,1.859885393978542,0.0,0.04605142554044102
46,80144,1.9961103780365261,0.041529134133035106,0.0
47,80145,1.9369382948442015,0.034955957373840635,0.0
48,80146,1.688161435076715,0.0,0.0807436606355697
49,80147,1.2741322941282198,0.0007432087404665801,0.0
50,80148,0.7353797329159366,0.037905108024433996,0.0
51,80149,0.12464165192422733,0.0,0.0034406540127247327
52,80150,-0.49829746440324557,0.042792644390095814,0.0
53,80151,-1.0724587855581238,0.11676164175384164,0.0
54,80152,-1.5416382861941036,0.0,0.09669382281625777
55,80153,-1.8599084968481876,0.0,0.3576114103077734
56,80154,-1.9961142938087109,0.0,0.5964537068826736
57,80155,-1.936922640212746,0.0,0.8405596678722247
58,80156,-1.6881277424490644,0.0,0.7596980235553956
59,80157,-1.274083861648172,0.0,0.3985036207792295
60,80158,-0.7353213015889907,0.0,0.20140377086575148
61,80159,-0.12457894150910022,0.0,0.012036455585883586
62,80160,0.4983583152318519,0.0,0.014445723112817367
63,80161,1.0725118201862442,0.002668021412442946,0.0
64,80162,1.5416783131152145,0.07772904742013038,0.0
65,80163,1.8599315978767899,0.0,0.0225367603354858
66,80164,1.9961182076107704,0.0,0.09604911007261549
67,80165,1.9369069836677735,0.1046995138174208,0.0
68,80166,1.6880940481630684,0.0,0.10620675943071091
69,80167,1.2740354279106287,0.036757402234212644,0.0
70,80168,0.7352628695295309,0.07848780279330525,0.0
71,80169,0.12451623098553982,0.0,0.0019467481651932405
72,80170,-0.49841916557563487,0.006403591384958268,0.0
73,80171,-1.0725648537558168,0.039068073102046505,0.0
74,80172,-1.5417183385239894,0.025515200141075774,0.0
75,80173,-1.8599546970750265,0.0,0.6386250847541048
76,80174,-1.9961221194427006,0.0,0.8668647114137839
77,80175,-1.9368913252111122,0.0,0.6730205358722074
78,80176,-1.6880603522109576,0.0,0.6480167328329781
79,80177,-1.2739869929156376,0.0,0.3560581203231329
80,80178,-0.7352044367443812,0.0,0.1637751425368993
81,80179,-0.1244535203390844,0.10509799856493128,0.0
82,80180,0.4984800154133952,0.0,0.021288186797274067
83,80181,1.0726178862667888,0.036983370713355244,0.0
84,80182,1.5417583624064837,0.0016082458162020629,0.0
85,80183,1.8599777944321751,0.09939227513572033,0.0
86,80184,1.9961260293044978,0.0,0.003524201912578024
87,80185,1.9368756648427774,0.0,0.012952926708307845
88,80186,1.6880266545849605,0.0,0.030466242260447574
89,80187,1.2739385566688557,0.0,0.06286333527704058
90,80188,0.7351460032335992,0.05645655594529047,0.0
91,80189,0.1243908095552721,0.0,0.009009221757214
92,80190,-0.4985408647591657,0.01925647599032928,0.0
93,80191,-1.0726709177191085,0.06629317847790717,0.0
94,80192,-1.5417983847672931,0.0,0.05160194785223941
95,80193,-1.8600008899535627,0.0,0.7708192007181288
