,ds,y,pos_attr,neg_attr
0,80098,-0.7356718786962662,0.0,3.7459594e-07
1,80099,-0.1249552021170332,0.0,4.517606e-08
2,80100,0.4979932028913158,9.768972e-08,0.0
3,80101,1.072193596541135,0.0,3.2088604e-07
4,80102,1.5414381287473036,0.0,1.6377373e-07
5,80103,1.8597929641568645,2.787728e-07,0.0
6,80104,1.9960946952466119,0.0,7.174178e-09
7,80105,1.937000894259923,1.2677609e-07,0.0
8,80106,1.688296188905658,0.0,8.531297e-08
9,80107,1.2743260114724995,0.0,1.9010827e-07
10,80108,0.7356134509921568,0.0,1.2281146e-07
11,80109,0.12489249231761931,1.3212864e-09,0.0
12,80110,-0.4980540561713235,2.770109e-07,0.0
13,80111,-1.0722466364673517,1.0601548e-07,0.0
14,80112,-1.5414781632804864,0.0,4.1239747e-07
15,80113,-1.859816074363702,0.0,1.1911122e-06
16,80114,-1.9960986188997132,0.0,1.956586e-06
17,80115,-1.9369852472754385,0.0,1.771116e-06
18,80116,-1.688262502950737,0.0,1.9167855e-06
19,80117,-1.274277584017304,0.0,2.634618e-07
20,80118,-0.7355550225687775,3.3621873e-08,0.0
21,80119,-0.12482978240220076,0.0,7.457893e-10
22,80120,0.4981149089738551,0.0,2.7849332e-08
23,80121,-0.7953673370366583,2.9692637e-07,0.0
24,80122,5.817599904378415,0.0,1.0458178e-06
25,80123,-0.5131524589185845,4.458347e-08,0.0
26,80124,1.2831727667025308,1.3352556e-07,0.0
27,80125,2.4640294502442197,2.0374367e-07,0.0
28,80126,1.1108602661721187,0.0,9.6753986e-08
29,80127,0.5393616871869531,0.0,1.4192304e-07
30,80128,0.7354965934058879,0.0,1.4087632e-07
31,80129,0.12476707237083946,0.0,1.762519e-08
32,80130,-0.49817576127066376,1.7162655e-07,0.0
33,80131,-1.0723527131325903,0.0,1.3490151e-07
34,80132,-1.541558227777952,0.0,7.782125e-07
35,80133,-1.8598622892759018,0.0,5.478821e-07
36,80134,-1.9961064602946739,0.0,1.5814096e-06
37,80135,-1.9369539475675626,0.0,1.9727738e-06
38,80136,-1.6881951260303805,0.0,1.2996223e-06
39,80137,-1.2741807253507242,0.0,7.0639436e-07
40,80138,-0.7354381635306099,1.0046476e-07,0.0
41,80139,-0.12470436220181197,0.0,2.248799e-08
42,80140,0.4982366130828295,0.0,3.5287403e-08
43,80141,1.0724057498715078,0.0,1.9010054e-07
44,80142,1.5415982577514267,0.0,2.8737006e-07
45,80143,1.859885393978542,3.7874798e-07,0.0
46,80144,1.9961103780365261,7.2182996e-07,0.0
47,80145,1.9369382948442015,1.785929e-07,0.0
48,80146,1.688161435076715,0.0,3.8367037e-07
49,80147,1.2741322941282198,0.0,4.2000218e-07
50,80148,0.7353797329159366,0.0,2.2627273e-07
51,80149,0.12464165192422733,0.0,2.4945125e-08
52,80150,-0.49829746440324557,9.292544e-08,0.0
53,80151,-1.0724587855581238,8.082143e-08,0.0
54,80152,-1.5416382861941036,0.0,3.6704438e-07
55,80153,-1.8599084968481876,0.0,1.2773537e-06
56,80154,-1.9961142938087109,0.0,1.8474291e-06
57,80155,-1.936922640212746,0.0,1.6944517e-06
58,80156,-1.6881277424490644,0.0,1.0697546e-06
59,80157,-1.274083861648172,0.0,2.3370845e-07
60,80158,-0.7353213015889907,6.947879e-08,0.0
61,80159,-0.12457894150910022,2.1853056e-08,0.0
62,80160,0.4983583152318519,0.0,5.4053473e-08
63,80161,1.0725118201862442,0.0,3.2695047e-07
64,80162,1.5416783131152145,0.0,2.6960848e-08
65,80163,1.8599315978767899,8.844978e-08,0.0
66,80164,1.9961182076107704,6.646086e-08,0.0
67,80165,1.9369069836677735,1.7170899e-07,0.0
68,80166,1.6880940481630684,0.0,4.2534683e-07
69,80167,1.2740354279106287,0.0,2.0430026e-07
70,80168,0.7352628695295309,0.0,2.5394084e-07
71,80169,0.12451623098553982,0.0,5.2542607e-08
72,80170,-0.49841916557563487,2.3826952e-07,0.0
73,80171,-1.0725648537558168,0.0,6.427451e-08
74,80172,-1.5417183385239894,0.0,5.573204e-07
75,80173,-1.8599546970750265,0.0,1.6094556e-06
76,80174,-1.9961221194427006,0.0,2.4748417e-06
77,80175,-1.9368913252111122,0.0,1.5104861e-06
78,80176,-1.6880603522109576,0.0,1.0648603e-06
79,80177,-1.2739869929156376,0.0,4.4561963e-07
80,80178,-0.7352044367443812,1.2335096e-07,0.0
81,80179,-0.1244535203390844,0.09769323,0.0
82,80180,0.4984800154133952,0.0,2.3204537e-07
83,80181,1.0726178862667888,0.0,5.226499e-07
84,80182,1.5417583624064837,0.0,2.236704e-07
85,80183,1.8599777944321751,2.372564e-07,0.0
86,80184,1.9961260293044978,1.3215649e-07,0.0
87,80185,1.9368756648427774,3.6988868e-07,0.0
88,80186,1.6880266545849605,2.2522751e-07,0.0
89,80187,1.2739385566688557,1.0,0.0
90,80188,0.7351460032335992,0.0,2.0546595e-07
91,80189,0.1243908095552721,0.0,6.736057e-08
92,80190,-0.4985408647591657,2.1837293e-07,0.0
93,80191,-1.0726709177191085,3.8831018e-07,0.0
94,80192,-1.5417983847672931,0.0,6.5361434e-07
95,80193,-1.8600008899535627,0.0,2.2465954e-06
