,ds,y,pos_attr,neg_attr
0,80098,-0.7356718786962662,0.002114473349800259,0.0
1,80099,-0.1249552021170332,0.0027894750229819428,0.0
2,80100,0.4979932028913158,0.0,0.009397499658980126
3,80101,1.072193596541135,0.0,0.036166698288381025
4,80102,1.5414381287473036,0.0,0.027908804671838344
5,80103,1.8597929641568645,0.0,0.025856033773702575
6,80104,1.9960946952466119,0.01007741066925432,0.0
7,80105,1.937000894259923,0.01383337993623807,0.0
8,80106,1.688296188905658,0.0,0.010723653611796355
9,80107,1.2743260114724995,0.019144593725543554,0.0
10,80108,0.7356134509921568,0.01202336258496033,0.0
11,80109,0.12489249231761931,0.0019036222718135643,0.0
12,80110,-0.4980540561713235,0.0,0.005879290288751595
13,80111,-1.0722466364673517,0.0,0.02420603937389685
14,80112,-1.5414781632804864,0.01512440233877251,0.0
15,80113,-1.859816074363702,0.013145321466822285,0.0
16,80114,-1.9960986188997132,0.006470733869009757,0.0
17,80115,-1.9369852472754385,0.03627393597908888,0.0
18,80116,-1.688262502950737,0.002469625224731781,0.0
19,80117,-1.274277584017304,0.01963279065680995,0.0
20,80118,-0.7355550225687775,0.01714151746573453,0.0
21,80119,-0.12482978240220076,0.0023105438695020853,0.0
22,80120,0.4981149089738551,0.0,0.007038673797017577
23,80121,-0.7953673370366583,0.0326492710948967,0.0
24,80122,5.817599904378415,0.0,0.0863194226133936
25,80123,-0.5131524589185845,0.009171429589205417,0.0
26,80124,1.2831727667025308,0.008715714433622993,0.0
27,80125,2.4640294502442197,0.025967414545347494,0.0
28,80126,1.1108602661721187,0.010204197579350595,0.0
29,80127,0.5393616871869531,0.01912606844325537,0.0
30,80128,0.7354965934058879,0.014962493287176186,0.0
31,80129,0.12476707237083946,0.0012443371632635779,0.0
32,80130,-0.49817576127066376,0.0,0.005599761387080361
33,80131,-1.0723527131325903,0.0,0.009180012430753072
34,80132,-1.541558227777952,0.009102350579082364,0.0
35,80133,-1.8598622892759018,0.03764507107628998,0.0
36,80134,-1.9961064602946739,0.020514961688181982,0.0
37,80135,-1.9369539475675626,0.027239157412610786,0.0
38,80136,-1.6881951260303805,0.015369615158888308,0.0
39,80137,-1.2741807253507242,0.008779645549079984,0.0
40,80138,-0.7354381635306099,0.01311785673389986,0.0
41,80139,-0.12470436220181197,0.00448099963646304,0.0
42,80140,0.4982366130828295,0.0,0.007670274876905485
43,80141,1.0724057498715078,0.0,0.03949205816093983
44,80142,1.5415982577514267,0.0,0.041083421687451764
45,80143,1.859885393978542,0.0,8.247813561504704e-05
46,80144,1.9961103780365261,0.0,0.011833620391492298
47,80145,1.9369382948442015,0.01459669463703757,0.0
48,80146,1.688161435076715,0.02667661097239548,0.0
49,80147,1.2741322941282198,0.02335873446232044,0.0
50,80148,0.7353797329159366,0.010455565579315582,0.0
51,80149,0.12464165192422733,0.0035231725850422423,0.0
52,80150,-0.49829746440324557,0.0,0.00294866157658949
53,80151,-1.0724587855581238,0.0,0.009341830717931243
54,80152,-1.5416382861941036,0.013201577149125442,0.0
55,80153,-1.8599084968481876,0.0023291067790910205,0.0
56,80154,-1.9961142938087109,0.04077960347883875,0.0
57,80155,-1.936922640212746,0.04742982975827019,0.0
58,80156,-1.6881277424490644,0.013075294009065735,0.0
59,80157,-1.274083861648172,0.006928220846452091,0.0
60,80158,-0.7353213015889907,0.006077249099431251,0.0
61,80159,-0.12457894150910022,0.0040962128963294596,0.0
62,80160,0.4983583152318519,0.0,0.005346009646649522
63,80161,1.0725118201862442,0.0,0.00373776558572294
64,80162,1.5416783131152145,0.0,0.012043456370033817
65,80163,1.8599315978767899,0.0,0.01330118801526614
66,80164,1.9961182076107704,0.016504811812150126,0.0
67,80165,1.9369069836677735,0.0,0.007738984184367462
68,80166,1.6880940481630684,0.024539687819262985,0.0
69,80167,1.2740354279106287,0.026604647365777508,0.0
70,80168,0.7352628695295309,0.008879578084857552,0.0
71,80169,0.12451623098553982,0.0015807117336546293,0.0
72,80170,-0.49841916557563487,0.0,0.005782906148739541
73,80171,-1.0725648537558168,0.0,0.00620183127442168
74,80172,-1.5417183385239894,0.015168398000181244,0.0
75,80173,-1.8599546970750265,0.027865459230149926,0.0
76,80174,-1.9961221194427006,0.03091207496914255,0.0
77,80175,-1.9368913252111122,0.024723262665395113,0.0
78,80176,-1.6880603522109576,0.02154518149109429,0.0
79,80177,-1.2739869929156376,0.010172980077062825,0.0
80,80178,-0.7352044367443812,0.008936644900640172,0.0
81,80179,-0.1244535203390844,0.0022837055281007402,0.0
82,80180,0.4984800154133952,0.0,0.009556047440017446
83,80181,1.0726178862667888,0.0,0.0141873919792314
84,80182,1.5417583624064837,0.0,0.04884737278477857
85,80183,1.8599777944321751,0.0,0.020388693903680446
86,80184,1.9961260293044978,0.006507938209635867,0.0
87,80185,1.9368756648427774,0.019584253420040422,0.0
88,80186,1.6880266545849605,0.013141758315604716,0.0
89,80187,1.2739385566688557,0.020777181406827692,0.0
90,80188,0.7351460032335992,0.01618651139923642,0.0
91,80189,0.1243908095552721,0.001539288117182066,0.0
92,80190,-0.4985408647591657,0.0,0.0044142345734707435
93,80191,-1.0726709177191085,0.0,0.0069901461946596235
94,80192,-1.5417983847672931,0.0,0.010088224243317085
95,80193,-1.8600008899535627,0.0,1.0
