,ds,y,pos_attr,neg_attr,raw_pos_attr,raw_neg_attr
0,80000,0.49738464300471114,0.0,6.96116576438493e-06,0.0,3.128456139736944e-09
1,80001,1.071663139158449,7.908436453396295e-06,0.0,3.5541743173146753e-09,0.0
2,80002,1.541037699751342,1.0,0.0,0.00044941554986995284,0.0
3,80003,1.8595617611113358,0.0,3.0725054935580114e-05,0.0,1.3808317458658245e-08
4,80004,1.9960553503654095,0.0,2.1572190959493995e-05,0.0,9.69487806196062e-09
5,80005,1.937157258970549,6.9893468755341526e-06,0.0,3.141121169300018e-09,0.0
6,80006,1.6886329568371727,4.8011001633619365e-05,0.0,2.157689069898025e-08,0.0
7,80007,1.2748102167794828,4.210789344326088e-05,0.0,1.8923942085668468e-08,0.0
8,80008,0.7361976953453551,3.208817893683111e-05,0.0,1.4420926581221394e-08,0.0
9,80009,0.12551958467467797,4.5050002573869344e-06,0.0,2.024617167837828e-09,0.0
10,80010,-0.4974455011971096,0.0,1.1997604156158934e-05,0.0,5.391909868962199e-09
11,80011,-1.0717161896585063,0.0,1.1215359332904679e-05,0.0,5.040356881586464e-09
12,80012,-1.5410777494964356,6.2239680351263166e-06,0.0,2.7971480168793034e-09,0.0
13,80013,-1.8595848896729326,0.0,2.1016887391174103e-05,0.0,9.445316003459388e-09
14,80014,-1.996059293719398,7.690973557344484e-07,0.0,3.4564431103092386e-10,0.0
15,80015,-1.937141631104572,0.0,1.948850656608995e-05,0.0,8.758437894543502e-09
16,80016,-1.6885992875468947,0.0,1.495832308000147e-05,0.0,6.722502992131268e-09
17,80017,-1.2747618019037847,0.0,2.0233726505487244e-05,0.0,9.093351323381789e-09
18,80018,-0.7361392741849289,1.1859595643918624e-05,0.0,5.329886697546986e-09,0.0
19,80019,-0.12545687599470876,1.4384563119065083e-06,0.0,6.464646343793679e-10,0.0
20,80020,0.4975063589126339,7.153458147240151e-07,0.0,3.2148753267136263e-10,0.0
21,80021,1.071769239094658,1.722605607329609e-05,0.0,7.741657462271003e-09,0.0
22,80022,1.541117797720516,1.3489882014782309e-05,0.0,6.0625627433541785e-09,0.0
23,80023,1.8596080164045123,0.0,3.078838728211943e-05,0.0,1.3836780000002767e-08
24,80024,1.9960632351024021,1.8120825917917475e-05,0.0,8.143780943998575e-09,0.0
25,80025,1.9371260013230547,1.8495644130250364e-05,0.0,8.312230076995433e-09,0.0
26,80026,1.6885656165822045,5.324211243911139e-05,0.0,2.3927833238061102e-08,0.0
27,80027,1.274713385781135,4.80079168821816e-05,0.0,2.1575504363716634e-08,0.0
28,80028,0.7360808522844174,7.02153570888714e-06,0.0,3.155587331541023e-09,0.0
29,80029,0.12539416719817773,4.694475792850992e-06,0.0,2.1097704197953113e-09,0.0
30,80030,-0.49756721612303473,0.0,6.936185709216187e-06,0.0,3.1172297145075013e-09
