,ds,y,pos_attr,neg_attr,raw_pos_attr,raw_neg_attr
0,80000,0.49738464300471114,0.0031848462422073838,0.0,7.00123113465985e-06,0.0
1,80001,1.071663139158449,0.0,0.005889214324079152,0.0,1.2946229597523811e-05
2,80002,1.541037699751342,2.936578129053118e-05,0.0,6.455464616790472e-08,0.0
3,80003,1.8595617611113358,0.0,0.003222060889495452,0.0,7.083039902632907e-06
4,80004,1.9960553503654095,0.00975104140044938,0.0,2.1435664222479594e-05,0.0
5,80005,1.937157258970549,0.0,0.0005529054862635141,0.0,1.2154492903460847e-06
6,80006,1.6886329568371727,0.0016288182173889321,0.0,3.5806227205432496e-06,0.0
7,80007,1.2748102167794828,0.004848995017589023,0.0,1.0659520839356159e-05,0.0
8,80008,0.7361976953453551,0.0,0.0023761020613388244,0.0,5.223372956128909e-06
9,80009,0.12551958467467797,0.00016958760929068677,0.0,3.728035703838455e-07,0.0
10,80010,-0.4974455011971096,0.0,0.000132355703026272,0.0,2.909568620917395e-07
11,80011,-1.0717161896585063,0.0036326720233140824,0.0,7.985684248922133e-06,0.0
12,80012,-1.5410777494964356,0.0,0.0076657631456491125,0.0,1.685160774639112e-05
13,80013,-1.8595848896729326,0.004059763531369854,0.0,8.924557317242204e-06,0.0
14,80014,-1.996059293719398,0.010698302550282446,0.0,2.351802354236575e-05,0.0
15,80015,-1.937141631104572,0.0,0.013555677467703572,0.0,2.9799376145868376e-05
16,80016,-1.6885992875468947,0.007887037885799216,0.0,1.7338034871042183e-05,0.0
17,80017,-1.2747618019037847,0.0,0.02651219006155214,0.0,5.828161122726867e-05
18,80018,-0.7361392741849289,0.0,0.0014837333176250986,0.0,3.2616833306493337e-06
19,80019,-0.12545687599470876,0.0,0.0001971202398518835,0.0,4.33328410719791e-07
20,80020,0.4975063589126339,0.0,0.0016302262267643623,0.0,3.583717940320743e-06
21,80021,1.071769239094658,0.0,0.0027710766083338025,0.0,6.09164347392408e-06
22,80022,1.541117797720516,0.0,0.002011200589506396,0.0,4.421211924987346e-06
23,80023,1.8596080164045123,0.0,0.004179977416916243,0.0,9.188822884336735e-06
24,80024,1.9960632351024021,0.005030459110171002,0.0,1.1058432421953376e-05,0.0
25,80025,1.9371260013230547,8.538952506694796e-05,0.0,1.8771135433470183e-07,0.0
26,80026,1.6885656165822045,0.0,0.005723841852157367,0.0,1.2582692141966148e-05
27,80027,1.274713385781135,0.004447349071980588,0.0,9.776584620257967e-06,0.0
28,80028,0.7360808522844174,0.0037585802334265716,0.0,8.26246762046031e-06,0.0
29,80029,0.12539416719817773,0.0006081397715409892,0.0,1.3368705359498661e-06,0.0
30,80030,-0.49756721612303473,0.003034599490101301,0.0,6.67094447127683e-06,0.0
31,80031,-1.0718222874852805,0.0,0.0030930922090693347,0.0,6.799528714924986e-06
32,80032,-1.5411578444189062,0.0,0.007236467584408929,0.0,1.5907889519277306e-05
33,80033,-1.8596311412953397,0.0,0.00733296832397273,0.0,1.6120026599365517e-05
34,80034,-1.9960671745162442,0.0,0.006453879898649282,0.0,1.418753102958634e-05
35,80035,-1.9371103696332526,0.0016355774188182288,0.0,3.595481438325315e-06,0.0
36,80036,-1.6885319439587319,0.0,0.002006639434871898,0.0,4.411185162183591e-06
37,80037,-1.274664968389155,0.0,0.010661137684794226,0.0,2.3436324209467582e-05
38,80038,-0.7360224296709393,0.0,0.0027647759943231435,0.0,6.077792866508782e-06
39,80039,-0.12533145826336187,0.0,0.0012008946072274425,0.0,2.639920446438433e-06
40,80040,0.49762807284939375,0.0012121845278923711,0.0,2.6647390210432636e-06,0.0
41,80041,1.07187533480575,0.0,0.0029626591264584152,0.0,6.5127983394164e-06
42,80042,1.5411978896054788,0.0034226027801822806,0.0,7.523890110807181e-06,0.0
43,80043,1.859654264353426,0.0012185246776169798,0.0,2.6786765396154537e-06,0.0
44,80044,1.9960711119590953,0.0010981040308392135,0.0,2.4139564503680573e-06,0.0
45,80045,1.9370947360279402,0.0,0.006624220139865757,0.0,1.4561989106866607e-05
46,80046,1.6884982696648125,0.0,0.007484441348224623,0.0,1.6453008970507686e-05
47,80047,1.2746165497503197,0.0,4.395224193958184e-05,0.0,9.66199876865093e-08
48,80048,0.7359640063174909,0.002786438420404057,0.0,6.125413266489173e-06,0.0
49,80049,0.12526874921936965,0.00022410928454521162,0.0,4.926582890346359e-07,0.0
50,80050,-0.4976889290846038,0.0,0.0009962611406278876,0.0,2.190075747952392e-06
51,80051,-1.0719283810805853,0.0,0.0011402546855735541,0.0,2.5066160181554896e-06
52,80052,-1.5412379332616455,0.003890423494906837,0.0,8.552297984933719e-06,0.0
53,80053,-1.8596773855760704,0.0,0.00834195454321756,0.0,1.8338075822276683e-05
54,80054,-1.99607504743232,0.0,0.0008293894270273079,0.0,1.8232425171133806e-06
55,80055,-1.9370791005143748,0.0,0.01996973446490075,0.0,4.3899364695750664e-05
56,80056,-1.688464593700479,0.01174967269153147,0.0,2.5829245123305442e-05,0.0
57,80057,-1.2745681298478562,0.0038266795353525973,0.0,8.41216996607893e-06,0.0
58,80058,-0.7359055822511914,0.0034466395775882975,0.0,7.576730079075124e-06,0.0
59,80059,-0.1252060400372163,0.00132190795318339,0.0,2.90594346324471e-06,0.0
60,80060,0.4977497848286047,0.0,0.005209748426670524,0.0,1.145256320545969e-05
61,80061,1.071981426285163,0.0,0.044559148172111755,0.0,9.795414653998744e-05
62,80062,1.5412779754059145,0.0,0.04261509146732144,0.0,9.368053667187377e-05
63,80063,1.85970050496325,0.0,0.042665166819011384,0.0,9.379061706027195e-05
