,ds,y,pos_attr,neg_attr,raw_pos_attr,raw_neg_attr
0,80000,0.49738464300471114,0.11074328,0.0,0.0068350434,0.0
1,80001,1.071663139158449,0.10944195,0.0,0.006754726,0.0
2,80002,1.541037699751342,0.022274103,0.0,0.0013747513,0.0
3,80003,1.8595617611113358,0.07832513,0.0,0.004834205,0.0
4,80004,1.9960553503654095,0.20091552,0.0,0.012400448,0.0
5,80005,1.937157258970549,0.059078597,0.0,0.0036463141,0.0
6,80006,1.6886329568371727,0.0,0.1950178,0.0,0.012036443
7,80007,1.2748102167794828,0.08867149,0.0,0.0054727793,0.0
8,80008,0.7361976953453551,0.0,0.091592826,0.0,0.0056530833
9,80009,0.12551958467467797,0.0,0.015363332,0.0,0.0009482205
10,80010,-0.4974455011971096,0.15473087,0.0,0.009549946,0.0
11,80011,-1.0717161896585063,0.141426,0.0,0.008728772,0.0
12,80012,-1.5410777494964356,0.0625702,0.0,0.0038618147,0.0
13,80013,-1.8595848896729326,0.14346127,0.0,0.008854389,0.0
14,80014,-1.996059293719398,0.0,0.020085273,0.0,0.0012396574
15,80015,-1.937141631104572,0.0,0.095242806,0.0,0.005878359
16,80016,-1.6885992875468947,0.01655601,0.0,0.0010218322,0.0
17,80017,-1.2747618019037847,0.0,0.014149408,0.0,0.00087329745
18,80018,-0.7361392741849289,0.0,0.038872123,0.0,0.0023991764
19,80019,-0.12545687599470876,0.0,0.041045018,0.0,0.0025332868
20,80020,0.4975063589126339,0.1928589,0.0,0.011903197,0.0
21,80021,1.071769239094658,0.1549501,0.0,0.009563476,0.0
22,80022,1.541117797720516,0.05726157,0.0,0.003534168,0.0
23,80023,1.8596080164045123,0.23564416,0.0,0.014543891,0.0
24,80024,1.9960632351024021,0.4670956,0.0,0.028829008,0.0
25,80025,1.9371260013230547,0.08289159,0.0,0.0051160455,0.0
26,80026,1.6885656165822045,0.0,0.1339667,0.0,0.008268386
27,80027,1.274713385781135,0.0,0.13514198,0.0,0.008340925
28,80028,0.7360808522844174,0.0,0.14927112,0.0,0.009212971
29,80029,0.12539416719817773,0.0,0.02383231,0.0,0.0014709234
30,80030,-0.49756721612303473,0.11153759,0.0,0.0068840683,0.0
31,80031,-1.0718222874852805,0.008427452,0.0,0.00052013993,0.0
32,80032,-1.5411578444189062,0.0019488452,0.0,0.00012028217,0.0
33,80033,-1.8596311412953397,0.22033395,0.0,0.013598949,0.0
34,80034,-1.9960671745162442,0.030263113,0.0,0.0018678308,0.0
35,80035,-1.9371103696332526,0.0,0.0688827,0.0,0.0042514205
36,80036,-1.6885319439587319,0.0,0.16454029,0.0,0.01015538
37,80037,-1.274664968389155,0.0,0.09028474,0.0,0.005572349
38,80038,-0.7360224296709393,0.0,0.14680898,0.0,0.009061009
39,80039,-0.12533145826336187,0.0,0.035319198,0.0,0.0021798909
40,80040,0.49762807284939375,0.21397558,0.0,0.013206512,0.0
41,80041,1.07187533480575,0.11198955,0.0,0.006911963,0.0
42,80042,1.5411978896054788,0.0,0.02760494,0.0,0.001703769
43,80043,1.859654264353426,0.009574258,0.0,0.00059092045,0.0
44,80044,1.9960711119590953,0.021286644,0.0,0.0013138056,0.0
45,80045,1.9370947360279402,0.0,0.12953591,0.0,0.00799492
46,80046,1.6884982696648125,0.106129974,0.0,0.006550312,0.0
47,80047,1.2746165497503197,0.059771508,0.0,0.0036890805,0.0
48,80048,0.7359640063174909,0.069195114,0.0,0.0042707026,0.0
49,80049,0.12526874921936965,0.0,0.0039730174,0.0,0.0002452135
50,80050,-0.4976889290846038,0.0886966,0.0,0.005474329,0.0
51,80051,-1.0719283810805853,0.055599067,0.0,0.0034315586,0.0
52,80052,-1.5412379332616455,0.0,0.0030632988,0.0,0.00018906593
53,80053,-1.8596773855760704,0.0,0.17831065,0.0,0.011005282
54,80054,-1.99607504743232,0.0,0.1891645,0.0,0.011675179
55,80055,-1.9370791005143748,0.0,0.01599492,0.0,0.0009872019
56,80056,-1.688464593700479,0.0,0.52555084,0.0,0.032436848
57,80057,-1.2745681298478562,0.0,0.38637787,0.0,0.023847133
58,80058,-0.7359055822511914,0.0,0.08513257,0.0,0.005254358
59,80059,-0.1252060400372163,0.0,0.07526183,0.0,0.004645139
60,80060,0.4977497848286047,0.1849742,0.0,0.011416554,0.0
61,80061,1.071981426285163,0.0,0.10996973,0.0,0.0067873
62,80062,1.5412779754059145,0.0,0.27625653,0.0,0.017050475
63,80063,1.85970050496325,0.0,0.3108978,0.0,0.019188523
64,80064,1.9960789809354578,0.08075443,0.0,0.0049841404,0.0
65,80065,1.9370634630871402,0.0,0.7052198,0.0,0.043525964
66,80066,1.688430916077464,0.0,0.88738996,0.0,0.054769456
67,80067,1.2745197086874192,0.0,0.8024071,0.0,0.049524337
68,80068,0.7358471574518023,0.0,0.3821533,0.0,0.023586392
69,80069,0.12514333074601044,0.0,0.05355075,0.0,0.0033051372
70,80070,-0.4978106400813364,0.31201804,0.0,0.019257665,0.0
71,80071,-1.072034470437859,0.17130475,0.0,0.0105728805,0.0
72,80072,-1.5413180160196993,0.13192225,0.0,0.008142203,0.0
73,80073,-1.859723622517619,0.09488259,0.0,0.0058561265,0.0
74,80074,-1.9960829124685053,0.022673434,0.0,0.0013993979,0.0
75,80075,-1.9370478237480624,0.14218651,0.0,0.008775711,0.0
76,80076,-1.6883972367880014,0.0,0.38609734,0.0,0.023829818
77,80077,-1.2744712862690564,0.0,0.123247564,0.0,0.0076068044
78,80078,-0.7357887319261467,0.0,0.2900747,0.0,0.017903328
79,80079,-0.12508062133129064,0.0,0.056349922,0.0,0.0034779012
80,80080,0.4978714948427389,0.13264316,0.0,0.008186698,0.0
81,80081,2.0655158195549435,0.0420431,0.0,0.0025948882,0.0
82,80082,1.2648294527745012,0.24210201,0.0,0.014942467,0.0
83,80083,3.1551238144325087,0.0,0.12226831,0.0,0.0075463653
84,80084,5.042146554847509,0.0,0.81492877,0.0,0.05029717
85,80085,1.4687254330504846,0.17853953,0.0,0.011019409,0.0
86,80086,1.2200896419259626,0.0,0.008466564,0.0,0.0005225539
87,80087,4.432848493607598,0.0,0.7108983,0.0,0.04387644
88,80088,0.7357303056742821,0.0,0.05449958,0.0,0.0033636987
89,80089,0.12501791177859528,0.0,0.017643906,0.0,0.0010889769
90,80090,-0.4979323491057052,0.17637339,0.0,0.0108857155,0.0
91,80091,-1.0721405555689685,0.22424178,0.0,0.013840139,0.0
92,80092,-1.5413980926927517,0.0,0.18604954,0.0,0.011482924
