,ds,y,pos_attr,neg_attr
0,80098,-0.7356718786962662,0.0,0.15955363
1,80099,-0.1249552021170332,0.0,0.00979758
2,80100,0.4979932028913158,0.0039095343,0.0
3,80101,1.072193596541135,0.039947785,0.0
4,80102,1.5414381287473036,0.0046003973,0.0
5,80103,1.8597929641568645,0.0,0.034095466
6,80104,1.9960946952466119,0.0,0.096029796
7,80105,1.937000894259923,0.003006719,0.0
8,80106,1.688296188905658,0.0,0.04600495
9,80107,1.2743260114724995,0.0,0.0031470403
10,80108,0.7356134509921568,0.0,0.019255633
11,80109,0.12489249231761931,0.0,0.007813382
12,80110,-0.4980540561713235,0.060203888,0.0
13,80111,-1.0722466364673517,0.015935687,0.0
14,80112,-1.5414781632804864,0.0,0.019652009
15,80113,-1.859816074363702,0.0,0.020300502
16,80114,-1.9960986188997132,0.0,0.07857441
17,80115,-1.9369852472754385,0.0,0.35676974
18,80116,-1.688262502950737,0.0,0.30467397
19,80117,-1.274277584017304,0.0,0.16735636
20,80118,-0.7355550225687775,0.0,0.15692686
21,80119,-0.12482978240220076,0.0,0.011685429
22,80120,0.4981149089738551,0.017278207,0.0
23,80121,-0.7953673370366583,0.006536996,0.0
24,80122,5.817599904378415,0.0,0.07234134
25,80123,-0.5131524589185845,0.0018239429,0.0
26,80124,1.2831727667025308,0.00087386294,0.0
27,80125,2.4640294502442197,0.0,0.06766491
28,80126,1.1108602661721187,0.0,0.0070177037
29,80127,0.5393616871869531,0.00029090326,0.0
30,80128,0.7354965934058879,0.0,0.02814962
31,80129,0.12476707237083946,0.0,0.0007758756
32,80130,-0.49817576127066376,0.03563832,0.0
33,80131,-1.0723527131325903,0.07530375,0.0
34,80132,-1.541558227777952,0.010903096,0.0
35,80133,-1.8598622892759018,0.0,0.0045598256
36,80134,-1.9961064602946739,0.0,0.077457905
37,80135,-1.9369539475675626,0.0,0.41312146
38,80136,-1.6881951260303805,0.0,0.18488668
39,80137,-1.2741807253507242,0.0,0.19201112
40,80138,-0.7354381635306099,0.0,0.0017774069
41,80139,-0.12470436220181197,0.0,0.049308643
42,80140,0.4982366130828295,0.027860392,0.0
43,80141,1.0724057498715078,0.006878787,0.0
44,80142,1.5415982577514267,0.0,0.027802665
45,80143,1.859885393978542,0.0121151,0.0
46,80144,1.9961103780365261,0.0,0.014176914
47,80145,1.9369382948442015,0.0,0.010228114
48,80146,1.688161435076715,0.0,0.02123848
49,80147,1.2741322941282198,0.0,0.019840518
50,80148,0.7353797329159366,0.0,0.039841406
51,80149,0.12464165192422733,0.0,0.0014243315
52,80150,-0.49829746440324557,0.015066624,0.0
53,80151,-1.0724587855581238,0.027741626,0.0
54,80152,-1.5416382861941036,0.0,0.050989013
55,80153,-1.8599084968481876,0.043421347,0.0
56,80154,-1.9961142938087109,0.0,0.04563641
57,80155,-1.936922640212746,0.0,0.4285885
58,80156,-1.6881277424490644,0.0,0.03469255
59,80157,-1.274083861648172,0.0,0.3498065
60,80158,-0.7353213015889907,0.0,0.027198806
61,80159,-0.12457894150910022,0.0,0.042350113
62,80160,0.4983583152318519,0.04080066,0.0
63,80161,1.0725118201862442,0.0014781702,0.0
64,80162,1.5416783131152145,0.0,0.005837437
65,80163,1.8599315978767899,0.0,0.034021128
66,80164,1.9961182076107704,0.0,0.015918484
67,80165,1.9369069836677735,0.0137824165,0.0
68,80166,1.6880940481630684,0.0,0.023295699
69,80167,1.2740354279106287,0.0052586133,0.0
70,80168,0.7352628695295309,0.0,0.04264365
71,80169,0.12451623098553982,0.0,0.0016454683
72,80170,-0.49841916557563487,0.05034521,0.0
73,80171,-1.0725648537558168,0.01410676,0.0
74,80172,-1.5417183385239894,0.0,0.067475334
75,80173,-1.8599546970750265,0.06391314,0.0
76,80174,-1.9961221194427006,0.0,0.02682368
77,80175,-1.9368913252111122,0.0,0.47578746
78,80176,-1.6880603522109576,0.0,0.044434693
79,80177,-1.2739869929156376,0.0,0.38488847
80,80178,-0.7352044367443812,0.0,0.018557584
81,80179,-0.1244535203390844,0.0,0.037879996
82,80180,0.4984800154133952,0.0037617756,0.0
83,80181,1.0726178862667888,0.064540684,0.0
84,80182,1.5417583624064837,0.003570031,0.0
85,80183,1.8599777944321751,0.0,0.06281855
86,80184,1.9961260293044978,0.0,0.019965528
87,80185,1.9368756648427774,0.0019793757,0.0
88,80186,1.6880266545849605,0.0,0.038003955
89,80187,1.2739385566688557,0.0058740266,0.0
90,80188,0.7351460032335992,0.0,0.031798597
91,80189,0.1243908095552721,0.0,0.00013895294
92,80190,-0.4985408647591657,0.02401796,0.0
93,80191,-1.0726709177191085,0.10260362,0.0
94,80192,-1.5417983847672931,0.0,0.023873128
95,80193,-1.8600008899535627,0.0,1.0
