,ds,y,pos_attr,neg_attr
0,80098,-0.7356718786962662,0.0,0.009048927670122693
1,80099,-0.1249552021170332,0.0,0.0027977812893890375
2,80100,0.4979932028913158,0.004217457726272112,0.0
3,80101,1.072193596541135,0.021279921750975806,0.0
4,80102,1.5414381287473036,0.010067816676710554,0.0
5,80103,1.8597929641568645,0.007905029793307846,0.0
6,80104,1.9960946952466119,0.0,0.029428203453044786
7,80105,1.937000894259923,0.0033856877491880294,0.0
8,80106,1.688296188905658,0.0,0.006889244409222087
9,80107,1.2743260114724995,0.0,0.014638891960195813
10,80108,0.7356134509921568,0.0,0.020503329689531183
11,80109,0.12489249231761931,0.0,0.0017287102032731109
12,80110,-0.4980540561713235,0.022641652948430846,0.0
13,80111,-1.0722466364673517,0.005706497574544961,0.0
14,80112,-1.5414781632804864,0.050550151465885027,0.0
15,80113,-1.859816074363702,0.003056737506557313,0.0
16,80114,-1.9960986188997132,0.0,0.011600402857770576
17,80115,-1.9369852472754385,0.0026046527912784276,0.0
18,80116,-1.688262502950737,0.0,0.025202468493377185
19,80117,-1.274277584017304,0.0,0.029367872169108956
20,80118,-0.7355550225687775,0.0,0.01515492837367011
21,80119,-0.12482978240220076,0.0,0.0025790145971384465
22,80120,0.4981149089738551,0.007774073387848615,0.0
23,80121,-0.7953673370366583,0.0,0.005453457183214946
24,80122,5.817599904378415,0.045358261183111766,0.0
25,80123,-0.5131524589185845,0.0,0.00062496394648131
26,80124,1.2831727667025308,0.0022768462052426145,0.0
27,80125,2.4640294502442197,0.0,0.024510376975810256
28,80126,1.1108602661721187,0.0,0.007951850060437549
29,80127,0.5393616871869531,0.0,0.008297532611001362
30,80128,0.7354965934058879,0.0,0.019862588134574474
31,80129,0.12476707237083946,0.0,0.0014036793879145504
32,80130,-0.49817576127066376,0.023579146179886636,0.0
33,80131,-1.0723527131325903,0.009602357179457646,0.0
34,80132,-1.541558227777952,0.0541515947921547,0.0
35,80133,-1.8598622892759018,0.0034580289229589156,0.0
36,80134,-1.9961064602946739,0.0,0.002916299670026548
37,80135,-1.9369539475675626,0.00082491276799357,0.0
38,80136,-1.6881951260303805,0.0,0.01068918688380532
39,80137,-1.2741807253507242,0.0,0.024591386239656066
40,80138,-0.7354381635306099,0.0,0.018517610037332054
41,80139,-0.12470436220181197,0.0,0.003287530544674754
42,80140,0.4982366130828295,0.0025122090160827463,0.0
43,80141,1.0724057498715078,0.01274810610017926,0.0
44,80142,1.5415982577514267,0.0021130759431957713,0.0
45,80143,1.859885393978542,0.013778237209866779,0.0
46,80144,1.9961103780365261,0.0,0.01807545004097998
47,80145,1.9369382948442015,0.0,0.018344023717403152
48,80146,1.688161435076715,0.0,0.052797181936301896
49,80147,1.2741322941282198,0.0012285742377322218,0.0
50,80148,0.7353797329159366,0.0,0.020164628413901986
51,80149,0.12464165192422733,0.0,0.000596570439011747
52,80150,-0.49829746440324557,0.0165399452289879,0.0
53,80151,-1.0724587855581238,0.00684657519643326,0.0
54,80152,-1.5416382861941036,0.04345413370647496,0.0
55,80153,-1.8599084968481876,0.004177369508797509,0.0
56,80154,-1.9961142938087109,0.0,0.008343064601390345
57,80155,-1.936922640212746,0.0,0.007804048196392647
58,80156,-1.6881277424490644,0.0,0.009678238372023633
59,80157,-1.274083861648172,0.0,0.03251082753242444
60,80158,-0.7353213015889907,0.0,0.01599183166869068
61,80159,-0.12457894150910022,0.0,0.0036224251992625386
62,80160,0.4983583152318519,0.004087893965008405,0.0
63,80161,1.0725118201862442,0.020298855088139476,0.0
64,80162,1.5416783131152145,0.0,8.867159716094993e-05
65,80163,1.8599315978767899,0.017436277322836067,0.0
66,80164,1.9961182076107704,0.0,0.004213576386566744
67,80165,1.9369069836677735,0.0,0.01443138946232066
68,80166,1.6880940481630684,0.0,0.021364577785212217
69,80167,1.2740354279106287,0.0,0.01938965302240699
70,80168,0.7352628695295309,0.0,0.025524167995522453
71,80169,0.12451623098553982,0.0,0.0007272216012497572
72,80170,-0.49841916557563487,0.021648031926575714,0.0
73,80171,-1.0725648537558168,0.0062886992778261935,0.0
74,80172,-1.5417183385239894,0.04281272387161802,0.0
75,80173,-1.8599546970750265,0.0,0.0013363471986119128
76,80174,-1.9961221194427006,0.0,0.004820566999549298
77,80175,-1.9368913252111122,0.005181174182732773,0.0
78,80176,-1.6880603522109576,0.0,0.009927539490696899
79,80177,-1.2739869929156376,0.0,0.0368584075121788
80,80178,-0.7352044367443812,0.0,0.016734185925835126
81,80179,-0.1244535203390844,0.0,0.0021109777381650976
82,80180,0.4984800154133952,0.0005468268316820988,0.0
83,80181,1.0726178862667888,0.016602472700677443,0.0
84,80182,1.5417583624064837,0.0,0.002677022209550606
85,80183,1.8599777944321751,0.007838173093018335,0.0
86,80184,1.9961260293044978,0.0,0.005059287126213963
87,80185,1.9368756648427774,0.0,0.019293728891214546
88,80186,1.6880266545849605,0.0,0.02524143602525903
89,80187,1.2739385566688557,0.0,0.020855051055917454
90,80188,0.7351460032335992,0.0,0.018227012561358495
91,80189,0.1243908095552721,0.0,0.0005945740812324662
92,80190,-0.4985408647591657,0.016263385486895297,0.0
93,80191,-1.0726709177191085,0.018533952131657327,0.0
94,80192,-1.5417983847672931,0.06980246348498827,0.0
95,80193,-1.8600008899535627,0.0,1.0
