,ds,y,pos_attr,neg_attr,raw_pos_attr,raw_neg_attr
0,80000,0.49738464300471114,0.003973304272192881,0.0,6.817395570171932e-06,0.0
1,80001,1.071663139158449,0.00405231780154782,0.0,6.952966985826622e-06,0.0
2,80002,1.541037699751342,0.04331457022407555,0.0,7.431914067999146e-05,0.0
3,80003,1.8595617611113358,0.0,0.09453969168010948,0.0,0.0001622112053627569
4,80004,1.9960553503654095,0.0,0.057753624567778064,0.0,9.909367048611218e-05
5,80005,1.937157258970549,0.18192413261834497,0.0,0.00031214543132262524,0.0
6,80006,1.6886329568371727,0.1471499785660662,0.0,0.00025247993692502596,0.0
7,80007,1.2748102167794828,0.0,0.0038464581942760393,0.0,6.599753066491566e-06
8,80008,0.7361976953453551,0.0,0.09611449076866796,0.0,0.0001649132456785176
9,80009,0.12551958467467797,0.0,0.013533767156196278,0.0,2.3221238027026183e-05
10,80010,-0.4974455011971096,0.006695878768378682,0.0,1.1488788959210411e-05,0.0
11,80011,-1.0717161896585063,0.008947043326799959,0.0,1.5351337165174804e-05,0.0
12,80012,-1.5410777494964356,0.00261185334075843,0.0,4.481418027771145e-06,0.0
13,80013,-1.8595848896729326,0.09451591253484591,0.0,0.00016217040510471553,0.0
14,80014,-1.996059293719398,0.0,0.20714112452833397,0.0,0.00035541274667608554
15,80015,-1.937141631104572,0.0,0.0653019054246805,0.0,0.00011204501097025274
16,80016,-1.6885992875468947,0.013663033427795549,0.0,2.3443033099087736e-05,0.0
17,80017,-1.2747618019037847,0.0,0.037160366294432416,0.0,6.375975742270864e-05
18,80018,-0.7361392741849289,0.0,0.0019932997811595195,0.0,3.4201038146524103e-06
19,80019,-0.12545687599470876,0.0,0.01609418077532136,0.0,2.7614395779124924e-05
20,80020,0.4975063589126339,0.0,0.04672282700143292,0.0,8.016702774431158e-05
21,80021,1.071769239094658,0.022770421897979766,0.0,3.906949046531453e-05,0.0
22,80022,1.541117797720516,0.11700556680601577,0.0,0.00020075815446888727,0.0
23,80023,1.8596080164045123,0.08549617415900447,0.0,0.0001466943377725668,0.0
24,80024,1.9960632351024021,0.17280282883131123,0.0,0.00029649509805539803,0.0
25,80025,1.9371260013230547,0.11443461699655759,0.0,0.00019634691872114999,0.0
26,80026,1.6885656165822045,0.0,0.026691304662629405,0.0,4.5796941211525175e-05
27,80027,1.274713385781135,0.006821007306759497,0.0,1.1703484508511661e-05,0.0
28,80028,0.7360808522844174,0.0,0.09253685051186385,0.0,0.00015877473043590215
29,80029,0.12539416719817773,0.0,0.0005046029227571823,0.0,8.657977075594147e-07
30,80030,-0.49756721612303473,0.0,0.006288985919432671,0.0,1.0790642198753977e-05
31,80031,-1.0718222874852805,0.044012687136244455,0.0,7.55169696954511e-05,0.0
32,80032,-1.5411578444189062,0.05560050136713075,0.0,9.539934164428246e-05,0.0
33,80033,-1.8596311412953397,0.029472145637830887,0.0,5.056830822672437e-05,0.0
34,80034,-1.9960671745162442,0.0,9.840067380713238e-05,0.0,1.6883587859342088e-07
35,80035,-1.9371103696332526,0.00634996602423686,0.0,1.0895271864110881e-05,0.0
36,80036,-1.6885319439587319,0.0,0.06647186927516863,0.0,0.00011405243497434921
37,80037,-1.274664968389155,0.0,0.04199122926673207,0.0,7.204855223209456e-05
38,80038,-0.7360224296709393,0.0,0.0878203887882792,0.0,0.00015068222529193904
39,80039,-0.12533145826336187,0.0,0.0012521457461851732,0.0,2.1484317028006452e-06
40,80040,0.49762807284939375,0.03100295333666093,0.0,5.3194868114882476e-05,0.0
41,80041,1.07187533480575,0.07774497980066804,0.0,0.00013339483829756177,0.0
42,80042,1.5411978896054788,0.0823794880010136,0.0,0.00014134672758428984,0.0
43,80043,1.859654264353426,0.4608366343683931,0.0,0.0007907035088410452,0.0
44,80044,1.9960711119590953,0.2600161391744346,0.0,0.0004461356981358684,0.0
45,80045,1.9370947360279402,0.0,0.6931539958779375,0.0,0.0011893136435627675
46,80046,1.6884982696648125,0.0,1.0,0.0,0.0017158000251537213
47,80047,1.2746165497503197,0.5377067136653805,0.0,0.0009225971928323847,0.0
48,80048,0.7359640063174909,0.034493744848191364,0.0,5.918436827817279e-05,0.0
49,80049,0.12526874921936965,0.00138638778307666,0.0,2.378764193075745e-06,0.0
50,80050,-0.4976889290846038,0.0,0.0925802357054236,0.0,0.00015884917075210326
51,80051,-1.0719283810805853,0.15763109496404124,0.0,0.0002704634367043106,0.0
52,80052,-1.5412379332616455,0.12382099724252879,0.0,0.00021245207018328975,0.0
53,80053,-1.8596773855760704,0.090273291043194,0.0,0.00015489091504262146,0.0
54,80054,-1.99607504743232,0.0,0.0004901642322898785,0.0,8.41023802092428e-07
55,80055,-1.9370791005143748,0.07316348469466533,0.0,0.00012553390887944067,0.0
56,80056,-1.688464593700479,0.015498443585448008,0.0,2.6592229893755222e-05,0.0
57,80057,-1.2745681298478562,0.012924728109247661,0.0,2.2176248814952144e-05,0.0
58,80058,-0.7359055822511914,0.0,0.01504589390538546,0.0,2.5815745141320594e-05
